Incident Reference,new_date_utc,fold,candidate_main_E0,candidate_main_R0c,candidate_weather_E0,candidate_weather_R0c
FREP-340387-G,2023-11-20,1,True,True,False,False
FREP-340391-J,2024-02-21,2,True,True,False,False
FREP-340392-J,2024-02-21,2,True,True,False,False
FREP-340394-J,2024-02-21,2,True,True,False,False
FREP-340401-G,2023-11-15,4,True,True,False,False
FREP-340406-J,2024-02-21,2,True,True,False,False
FREP-340407-G,2023-11-15,4,True,True,False,False
FREP-340412-J,2024-02-21,2,True,True,False,False
FREP-340416-G,2023-11-15,4,True,True,False,False
FREP-340418-G,2023-11-15,4,True,True,False,False
FREP-340419-G,2023-11-22,0,True,True,False,False
FREP-340419-Z,2022-11-14,0,True,True,False,False
FREP-340421-G,2023-11-15,4,True,True,False,False
FREP-340425-J,2024-02-21,2,True,True,False,False
FREP-340427-J,2024-02-21,2,True,True,False,False
FREP-340428-J,2024-03-14,2,True,True,False,False
FREP-340431-Z,2023-01-14,3,True,True,False,False
FREP-340433-Z,2022-11-15,2,True,True,False,False
FREP-340437-Z,2022-11-15,2,True,True,False,False
FREP-340441-Z,2022-11-15,2,True,True,False,False
FREP-340446-G,2023-11-16,3,True,True,False,False
FREP-340446-Z,2022-11-15,2,True,True,False,False
FREP-340447-G,2023-11-15,4,True,True,True,True
FREP-340454-Z,2022-11-15,2,True,True,False,False
FREP-340459-Z,2022-11-15,2,True,True,False,False
FREP-340463-G,2023-12-07,0,True,True,False,False
FREP-340463-Z,2022-11-15,2,True,True,False,False
FREP-340465-Z,2022-11-15,2,True,True,False,False
FREP-340467-Z,2022-11-25,1,True,True,False,False
FREP-340471-Z,2022-11-15,2,True,True,True,True
FREP-340475-G,2023-11-15,4,True,True,False,False
FREP-340477-G,2023-11-15,4,True,True,False,False
FREP-340479-J,2024-02-23,0,True,True,False,False
FREP-340481-G,2023-11-15,4,True,True,False,False
FREP-340483-G,2023-11-15,4,True,True,False,False
FREP-340483-Z,2023-04-28,1,True,True,False,False
FREP-340488-G,2023-11-16,3,True,True,False,False
FREP-340493-J,2024-02-21,2,True,True,False,False
FREP-340495-Z,2023-11-15,4,True,True,False,False
FREP-340497-J,2024-02-21,2,True,True,False,False
FREP-340498-J,2024-02-21,2,True,True,False,False
FREP-340501-J,2024-02-21,2,True,True,False,False
FREP-340503-Z,2022-11-15,2,True,True,True,True
FREP-340504-Z,2022-11-15,2,True,True,True,True
FREP-340514-G,2023-11-16,3,True,True,True,True
FREP-340515-J,2024-01-29,3,True,True,False,False
FREP-340516-Z,2022-11-15,2,True,True,False,False
FREP-340519-G,2023-11-22,0,True,True,False,False
FREP-340522-G,2023-12-01,1,True,True,False,False
FREP-340534-Z,2022-11-15,2,True,True,False,False
FREP-340541-Z,2022-11-22,3,True,True,False,False
FREP-340548-Z,2022-11-15,2,True,True,False,False
FREP-340554-Z,2022-11-15,2,True,True,False,False
FREP-340558-Z,2022-11-15,2,True,True,False,False
FREP-340560-J,2024-02-24,0,True,True,False,False
FREP-340561-G,2023-11-16,3,True,True,False,False
FREP-340564-Z,2022-11-15,2,True,True,False,False
FREP-340565-Z,2022-11-15,2,True,True,False,False
FREP-340568-G,2023-11-16,3,True,True,False,False
FREP-340570-G,2023-11-16,3,True,True,False,False
FREP-340573-Z,2022-11-15,2,True,True,False,False
FREP-340575-J,2024-02-22,1,True,True,False,False
FREP-340577-G,2023-11-16,3,True,True,True,True
FREP-340579-J,2024-02-22,1,True,True,False,False
FREP-340581-G,2023-11-16,3,True,True,False,False
FREP-340581-J,2024-02-29,3,True,True,False,False
FREP-340583-Z,2022-11-16,3,True,True,False,False
FREP-340585-Z,2022-11-15,2,True,True,False,False
FREP-340589-J,2024-02-22,1,True,True,False,False
FREP-340596-J,2024-02-22,1,True,True,False,False
FREP-340597-G,2023-10-20,4,True,True,False,False
FREP-340598-G,2023-11-16,3,True,True,False,False
FREP-340599-G,2023-11-16,3,True,True,False,False
FREP-340604-G,2023-11-29,0,True,True,False,False
FREP-340606-G,2023-11-20,1,True,True,False,False
FREP-340612-Z,2022-11-15,2,True,True,False,False
FREP-340613-G,2023-11-16,3,True,True,False,False
FREP-340614-Z,2022-11-15,2,True,True,False,False
FREP-340615-Z,2022-11-16,3,True,True,False,False
FREP-340619-G,2023-11-16,3,True,True,False,False
FREP-340619-J,2024-02-22,1,True,True,True,True
FREP-340623-G,2023-11-17,2,True,True,False,False
FREP-340623-Z,2022-11-15,2,True,True,False,False
FREP-340627-Z,2022-11-15,2,True,True,False,False
FREP-340628-G,2023-11-17,2,True,True,False,False
FREP-340628-Z,2022-11-15,2,True,True,False,False
FREP-340636-J,2024-02-22,1,True,True,False,False
FREP-340638-G,2023-11-17,2,True,True,False,False
FREP-340642-Z,2022-11-15,2,True,True,False,False
FREP-340644-Z,2022-11-15,2,True,True,True,True
FREP-340649-J,2024-02-23,0,True,True,False,False
FREP-340652-Z,2022-11-15,2,True,True,False,False
FREP-340653-Z,2022-11-15,2,True,True,False,False
FREP-340659-Z,2022-11-18,0,True,True,False,False
FREP-340667-J,2024-02-23,0,True,True,False,False
FREP-340667-Z,2022-11-15,2,True,True,False,False
FREP-340669-Z,2022-11-15,2,True,True,True,True
FREP-340673-Z,2022-11-15,2,True,True,False,False
FREP-340674-J,2024-02-23,0,True,True,False,False
FREP-340677-Z,2022-11-15,2,True,True,False,False
FREP-340683-G,2023-11-18,4,True,True,False,False
FREP-340688-Z,2022-11-16,3,True,True,False,False
FREP-340689-J,2024-02-23,0,True,True,False,False
FREP-340692-Z,2022-11-16,3,True,True,False,False
FREP-340695-Z,2022-11-16,3,True,True,False,False
FREP-340699-Z,2022-11-16,3,True,True,False,False
FREP-340701-G,2023-11-17,2,True,True,False,False
FREP-340705-G,2023-12-08,1,True,True,False,False
FREP-340709-J,2024-02-23,0,True,True,False,False
FREP-340715-J,2024-02-23,0,True,True,False,False
FREP-340722-J,2024-02-23,0,True,True,False,False
FREP-340733-G,2023-11-17,2,True,True,False,False
FREP-340733-J,2024-02-23,0,True,True,True,True
FREP-340740-J,2024-02-23,0,True,True,False,False
FREP-340744-G,2023-11-18,4,True,True,False,False
FREP-340746-Z,2022-11-16,3,True,True,False,False
FREP-340747-J,2024-02-24,0,True,True,False,False
FREP-340749-G,2023-11-17,2,True,True,False,False
FREP-340751-J,2024-02-24,0,True,True,False,False
FREP-340755-G,2023-11-17,2,True,True,False,False
FREP-340757-J,2024-02-24,0,True,True,False,False
FREP-340757-Z,2022-11-16,3,True,True,False,False
FREP-340762-G,2023-11-18,4,True,True,True,True
FREP-340763-J,2024-02-24,0,True,True,False,False
FREP-340764-G,2023-11-18,4,True,True,False,False
FREP-340765-G,2023-11-18,4,True,True,True,True
FREP-340772-G,2023-11-18,4,True,True,False,False
FREP-340774-G,2023-11-18,4,True,True,False,False
FREP-340776-Z,2022-11-17,1,True,True,False,False
FREP-340785-J,2024-02-24,0,True,True,False,False
FREP-340786-Z,2022-11-16,3,True,True,False,False
FREP-340795-J,2024-02-24,0,True,True,False,False
FREP-340797-Z,2022-11-16,3,True,True,False,False
FREP-340798-J,2024-03-02,3,True,True,False,False
FREP-340799-Z,2022-11-16,3,True,True,False,False
FREP-340801-J,2024-02-24,0,True,True,False,False
FREP-340802-G,2023-11-23,2,True,True,False,False
FREP-340802-J,2024-02-24,0,True,True,False,False
FREP-340808-G,2023-11-18,4,True,True,False,False
FREP-340808-J,2024-02-25,1,True,True,False,False
FREP-340812-G,2023-11-18,4,True,True,False,False
FREP-340815-J,2024-02-25,1,True,True,False,False
FREP-340823-J,2024-02-25,1,True,True,False,False
FREP-340826-G,2023-11-19,3,True,True,False,False
FREP-340827-Z,2022-11-16,3,True,True,False,False
FREP-340830-G,2023-11-19,3,True,True,False,False
FREP-340833-J,2024-02-25,1,True,True,False,False
FREP-340833-Z,2022-11-16,3,True,True,False,False
FREP-340836-G,2023-11-19,3,True,True,False,False
FREP-340849-G,2023-11-19,3,True,True,True,True
FREP-340849-J,2024-02-25,1,True,True,False,False
FREP-340851-G,2023-11-19,3,True,True,False,False
FREP-340853-Z,2022-11-16,3,True,True,False,False
FREP-340856-G,2023-11-19,3,True,True,False,False
FREP-340857-J,2024-02-26,2,True,True,False,False
FREP-340857-Z,2022-11-16,3,True,True,False,False
FREP-340858-G,2023-11-19,3,True,True,False,False
FREP-340864-J,2024-02-26,2,True,True,False,False
FREP-340868-Z,2022-11-16,3,True,True,True,True
FREP-340870-G,2023-11-19,3,True,True,False,False
FREP-340870-J,2024-02-26,2,True,True,False,False
FREP-340870-Z,2022-11-16,3,True,True,False,False
FREP-340872-Z,2022-11-16,3,True,True,True,True
FREP-340875-Z,2022-11-16,3,True,True,True,True
FREP-340877-G,2023-11-19,3,True,True,False,False
FREP-340878-J,2024-03-06,1,True,True,False,False
FREP-340879-Z,2022-11-16,3,True,True,True,True
FREP-340880-G,2023-11-19,3,True,True,True,True
FREP-340883-G,2023-11-19,3,True,True,False,False
FREP-340884-G,2023-11-19,3,True,True,False,False
FREP-340884-Z,2022-11-16,3,True,True,False,False
FREP-340889-Z,2022-11-16,3,True,True,True,True
FREP-340891-J,2024-02-26,2,True,True,False,False
FREP-340895-Z,2022-11-16,3,True,True,True,True
FREP-340896-Z,2022-11-16,3,True,True,False,False
FREP-340900-Z,2022-11-16,3,True,True,True,True
FREP-340901-Z,2022-11-16,3,True,True,True,True
FREP-340906-G,2023-11-19,3,True,True,False,False
FREP-340906-Z,2022-11-16,3,True,True,False,False
FREP-340907-G,2023-11-19,3,True,True,False,False
FREP-340907-Z,2022-11-16,3,True,True,True,True
FREP-340908-Z,2022-11-16,3,True,True,True,True
FREP-340909-Z,2022-11-17,1,True,True,False,False
FREP-340916-G,2023-11-20,1,True,True,False,False
FREP-340916-J,2024-02-26,2,True,True,False,False
FREP-340917-Z,2022-11-17,1,True,True,True,True
FREP-340919-Z,2022-11-17,1,True,True,False,False
FREP-340923-G,2023-11-20,1,True,True,False,False
FREP-340923-J,2024-02-26,2,True,True,False,False
FREP-340924-Z,2022-11-17,1,True,True,False,False
FREP-340928-Z,2022-11-17,1,True,True,True,True
FREP-340935-G,2023-11-20,1,True,True,False,False
FREP-340938-Z,2022-11-17,1,True,True,False,False
FREP-34094-V,2023-06-23,1,True,True,False,False
FREP-340940-Z,2022-11-17,1,True,True,False,False
FREP-340944-Z,2022-11-17,1,True,True,False,False
FREP-340945-Z,2022-11-17,1,True,True,False,False
FREP-340947-J,2024-02-26,2,True,True,False,False
FREP-340947-Z,2022-11-17,1,True,True,False,False
FREP-340950-G,2023-11-20,1,True,True,False,False
FREP-340953-J,2024-02-26,2,True,True,False,False
FREP-340954-Z,2022-11-17,1,True,True,False,False
FREP-340955-J,2024-02-26,2,True,True,False,False
FREP-340955-Z,2022-11-17,1,True,True,False,False
FREP-340956-G,2023-11-20,1,True,True,False,False
FREP-340959-Z,2022-11-17,1,True,True,False,False
FREP-340961-Z,2022-11-17,1,True,True,True,True
FREP-340966-G,2023-11-20,1,True,True,False,False
FREP-340969-Z,2022-11-17,1,True,True,True,True
FREP-340972-Z,2022-11-17,1,True,True,False,False
FREP-340974-Z,2022-11-17,1,True,True,True,True
FREP-340978-J,2024-02-27,3,True,True,False,False
FREP-340983-Z,2022-11-17,1,True,True,False,False
FREP-340985-Z,2022-11-17,1,True,True,False,False
FREP-340988-Z,2022-11-17,1,True,True,True,True
FREP-340989-J,2024-02-27,3,True,True,False,False
FREP-340991-Z,2022-11-17,1,True,True,False,False
FREP-340999-Z,2022-11-17,1,True,True,True,True
FREP-341005-J,2024-02-27,3,True,True,False,False
FREP-341007-Z,2022-11-17,1,True,True,True,True
FREP-341008-J,2024-02-27,3,True,True,False,False
FREP-341013-G,2023-11-20,1,True,True,False,False
FREP-341013-Z,2022-11-17,1,True,True,False,False
FREP-341015-J,2024-02-29,3,True,True,False,False
FREP-341020-Z,2022-11-17,1,True,True,False,False
FREP-341024-J,2024-02-27,3,True,True,False,False
FREP-341025-J,2024-02-27,3,True,True,False,False
FREP-341034-J,2024-02-27,3,True,True,False,False
FREP-341038-Z,2022-11-17,1,True,True,False,False
FREP-341041-G,2023-11-29,0,True,True,False,False
FREP-341043-G,2023-11-20,1,True,True,False,False
FREP-341044-J,2024-02-27,3,True,True,False,False
FREP-341045-Z,2022-11-17,1,True,True,False,False
FREP-341049-J,2024-02-27,3,True,True,False,False
FREP-341049-Z,2022-11-17,1,True,True,False,False
FREP-341051-J,2024-02-27,3,True,True,False,False
FREP-341065-G,2023-11-20,1,True,True,False,False
FREP-341071-G,2023-11-21,4,True,True,False,False
FREP-341072-J,2024-02-28,1,True,True,False,False
FREP-341073-J,2024-02-28,1,True,True,False,False
FREP-341074-J,2024-02-28,1,True,True,False,False
FREP-341075-J,2024-02-28,1,True,True,False,False
FREP-341076-J,2024-01-31,4,True,True,False,False
FREP-341077-G,2023-11-20,1,True,True,False,False
FREP-341080-G,2023-11-20,1,True,True,False,False
FREP-341081-J,2024-02-28,1,True,True,False,False
FREP-341081-Z,2022-11-17,1,True,True,False,False
FREP-341088-J,2024-02-28,1,True,True,False,False
FREP-341092-J,2024-02-29,3,True,True,False,False
FREP-341093-J,2024-03-28,3,True,True,False,False
FREP-341095-Z,2022-11-17,1,True,True,True,True
FREP-341098-Z,2022-11-25,1,True,True,False,False
FREP-341100-G,2023-11-21,4,True,True,False,False
FREP-341100-Z,2022-11-17,1,True,True,False,False
FREP-341101-G,2023-11-21,4,True,True,False,False
FREP-341101-Z,2022-11-17,1,True,True,False,False
FREP-341102-G,2023-11-20,1,True,True,False,False
FREP-341108-G,2023-11-21,4,True,True,False,False
FREP-341110-G,2023-11-21,4,True,True,False,False
FREP-341115-G,2023-11-21,4,True,True,True,True
FREP-341115-Z,2022-11-17,1,True,True,False,False
FREP-341118-Z,2022-11-17,1,True,True,False,False
FREP-341127-Z,2022-11-18,0,True,True,False,False
FREP-341150-Z,2022-11-17,1,True,True,False,False
FREP-341153-Z,2022-11-17,1,True,True,False,False
FREP-341154-Z,2022-11-17,1,True,True,False,False
FREP-341162-G,2023-11-21,4,True,True,False,False
FREP-341162-Z,2022-11-17,1,True,True,False,False
FREP-341163-Z,2022-11-17,1,True,True,False,False
FREP-341167-Z,2022-11-17,1,True,True,False,False
FREP-341168-J,2024-03-19,1,True,True,False,False
FREP-341168-Z,2022-11-17,1,True,True,False,False
FREP-341172-Z,2022-11-17,1,True,True,False,False
FREP-341175-G,2023-11-21,4,True,True,False,False
FREP-341179-J,2024-02-29,3,True,True,False,False
FREP-341180-Z,2022-11-17,1,True,True,False,False
FREP-341181-J,2024-02-29,3,True,True,False,False
FREP-341182-G,2024-01-19,3,True,True,False,False
FREP-341187-G,2023-11-21,4,True,True,False,False
FREP-341188-G,2023-11-21,4,True,True,False,False
FREP-341189-J,2024-02-29,3,True,True,False,False
FREP-341190-G,2023-11-21,4,True,True,False,False
FREP-341191-Z,2022-11-17,1,True,True,False,False
FREP-341192-Z,2022-11-17,1,True,True,False,False
FREP-341205-Z,2022-11-18,0,True,True,False,False
FREP-341206-Z,2022-11-19,1,True,True,False,False
FREP-341210-G,2023-11-21,4,True,True,False,False
FREP-341210-Z,2022-11-18,0,True,True,False,False
FREP-341211-Z,2022-11-18,0,True,True,False,False
FREP-341215-J,2024-02-29,3,True,True,False,False
FREP-341217-G,2023-11-21,4,True,True,False,False
FREP-341219-Z,2022-11-18,0,True,True,False,False
FREP-341221-Z,2022-11-18,0,True,True,False,False
FREP-341223-G,2023-11-21,4,True,True,False,False
FREP-341228-Z,2022-11-18,0,True,True,False,False
FREP-341230-J,2024-02-29,3,True,True,False,False
FREP-341231-Z,2023-10-30,4,True,True,False,False
FREP-341232-Z,2022-11-18,0,True,True,False,False
FREP-341233-J,2024-02-29,3,True,True,False,False
FREP-341234-G,2023-11-21,4,True,True,False,False
FREP-341239-Z,2022-11-18,0,True,True,False,False
FREP-341243-Z,2022-11-18,0,True,True,False,False
FREP-341247-Z,2022-11-18,0,True,True,False,False
FREP-341249-G,2023-11-22,0,True,True,False,False
FREP-341253-G,2023-11-22,0,True,True,False,False
FREP-341253-Z,2022-11-18,0,True,True,False,False
FREP-341255-Z,2022-11-18,0,True,True,False,False
FREP-341260-G,2023-11-22,0,True,True,False,False
FREP-341265-G,2023-11-22,0,True,True,False,False
FREP-341265-J,2024-02-29,3,True,True,False,False
FREP-341266-G,2023-11-22,0,True,True,False,False
FREP-341280-Z,2022-11-18,0,True,True,False,False
FREP-341283-G,2023-11-22,0,True,True,False,False
FREP-341286-G,2023-11-22,0,True,True,False,False
FREP-341287-G,2023-11-22,0,True,True,False,False
FREP-341287-J,2024-03-16,0,True,True,False,False
FREP-341290-Z,2022-11-18,0,True,True,False,False
FREP-341294-J,2024-02-29,3,True,True,False,False
FREP-341295-G,2023-11-22,0,True,True,False,False
FREP-341299-Z,2022-11-18,0,True,True,False,False
FREP-341306-G,2023-11-22,0,True,True,False,False
FREP-341309-J,2024-03-01,2,True,True,False,False
FREP-341316-J,2024-03-01,2,True,True,False,False
FREP-341318-J,2024-03-01,2,True,True,False,False
FREP-341319-J,2024-03-16,0,True,True,False,False
FREP-341321-J,2024-03-01,2,True,True,False,False
FREP-341325-G,2023-11-22,0,True,True,False,False
FREP-341326-J,2024-03-07,3,True,True,False,False
FREP-341332-J,2024-03-01,2,True,True,False,False
FREP-341337-J,2024-03-01,2,True,True,False,False
FREP-341338-G,2023-12-18,1,True,True,False,False
FREP-341344-J,2024-03-01,2,True,True,False,False
FREP-341352-G,2023-11-22,0,True,True,False,False
FREP-341353-Z,2022-11-18,0,True,True,False,False
FREP-341354-G,2023-11-22,0,True,True,False,False
FREP-341356-Z,2022-11-18,0,True,True,False,False
FREP-341358-G,2023-11-22,0,True,True,False,False
FREP-341361-J,2024-03-01,2,True,True,False,False
FREP-341364-J,2024-03-01,2,True,True,False,False
FREP-341366-G,2023-11-23,2,True,True,False,False
FREP-341367-J,2024-03-01,2,True,True,False,False
FREP-341374-Z,2022-11-18,0,True,True,False,False
FREP-341381-Z,2022-11-18,0,True,True,False,False
FREP-341384-G,2023-11-23,2,True,True,False,False
FREP-341384-Z,2022-11-18,0,True,True,False,False
FREP-341385-Z,2022-11-18,0,True,True,False,False
FREP-341392-J,2024-03-01,2,True,True,False,False
FREP-341393-G,2023-11-23,2,True,True,False,False
FREP-341411-J,2024-03-01,2,True,True,False,False
FREP-341412-Z,2022-11-18,0,True,True,False,False
FREP-341413-Z,2022-11-19,1,True,True,False,False
FREP-341414-Z,2022-11-21,2,True,True,False,False
FREP-341415-G,2023-11-23,2,True,True,False,False
FREP-341419-Z,2022-11-18,0,True,True,False,False
FREP-341420-Z,2022-11-18,0,True,True,False,False
FREP-341421-J,2024-03-01,2,True,True,False,False
FREP-341426-G,2023-11-23,2,True,True,False,False
FREP-341429-G,2023-11-23,2,True,True,False,False
FREP-341430-G,2023-11-23,2,True,True,False,False
FREP-341430-J,2024-03-02,3,True,True,False,False
FREP-341431-J,2024-03-02,3,True,True,False,False
FREP-341436-J,2024-03-02,3,True,True,False,False
FREP-341445-G,2023-11-23,2,True,True,False,False
FREP-341447-Z,2022-11-19,1,True,True,False,False
FREP-341448-J,2024-03-02,3,True,True,False,False
FREP-341458-Z,2022-11-19,1,True,True,False,False
FREP-341460-Z,2022-11-19,1,True,True,False,False
FREP-341464-Z,2022-11-19,1,True,True,False,False
FREP-341465-Z,2022-11-19,1,True,True,False,False
FREP-341467-Z,2022-11-19,1,True,True,False,False
FREP-341472-J,2024-03-02,3,True,True,False,False
FREP-341473-G,2023-11-23,2,True,True,False,False
FREP-341474-Z,2022-11-19,1,True,True,False,False
FREP-341479-Z,2022-11-19,1,True,True,False,False
FREP-341483-G,2023-11-23,2,True,True,False,False
FREP-341484-G,2023-11-24,4,True,True,False,False
FREP-341489-G,2023-11-24,4,True,True,False,False
FREP-341492-J,2024-03-02,3,True,True,False,False
FREP-341495-J,2024-03-02,3,True,True,False,False
FREP-341496-G,2023-11-24,4,True,True,False,False
FREP-341500-G,2023-11-24,4,True,True,False,False
FREP-341500-Z,2022-11-19,1,True,True,False,False
FREP-341501-J,2024-03-02,3,True,True,False,False
FREP-341502-J,2024-03-02,3,True,True,False,False
FREP-341507-J,2024-03-08,1,True,True,False,False
FREP-341509-G,2023-11-24,4,True,True,False,False
FREP-341510-G,2023-11-24,4,True,True,False,False
FREP-341513-J,2024-03-09,2,True,True,False,False
FREP-341515-J,2024-03-03,2,True,True,False,False
FREP-341521-G,2023-11-27,3,True,True,True,True
FREP-341522-Z,2022-11-23,3,True,True,False,False
FREP-341524-Z,2022-11-19,1,True,True,False,False
FREP-341532-J,2024-03-03,2,True,True,False,False
