Incident Reference,incident_date_utc,cause_group_official,customers_v2_event_excl_reinterruptions,duration_B_full_span_hours
FREP-321217-G,2023-06-10,weather_natural,95.0,7.066666666666666
FREP-322330-G,2023-06-19,weather_natural,106.0,7.983333333333333
FREP-322355-G,2023-06-19,weather_natural,2.0,8.183333333333334
FREP-322432-Z,2022-08-17,weather_natural,18.0,5.25
FREP-321988-G,2023-06-16,weather_natural,15.0,0.2
FREP-322307-G,2023-06-19,weather_natural,244.0,0.2
FREP-251040-G,2021-05-21,weather_natural,2.0,4.533333333333333
FREP-251149-G,2021-05-21,weather_natural,56.0,0.9833333333333332
FREP-253029-G,2021-06-18,weather_natural,0.0,0.1666666666666666
FREP-56777-V,2021-04-11,weather_natural,19.0,2.95
FREP-58128-V,2021-05-05,weather_natural,1.0,0.9166666666666666
FREP-58207-V,2021-05-04,weather_natural,15.0,3.966666666666667
FREP-5890-I,2022-11-17,weather_natural,3.0,7.566666666666666
FREP-59701-V,2021-05-21,weather_natural,1.0,14.2
FREP-59700-V,2021-05-21,weather_natural,17.0,5.366666666666666
FREP-60677-C,2022-02-18,weather_natural,14.0,29.3
FREP-60811-C,2022-02-18,weather_natural,2.0,120.31666666666666
FREP-60932-C,2022-02-20,weather_natural,14.0,49.766666666666666
FREP-60949-C,2022-02-20,weather_natural,120.0,5.983333333333333
FREP-60945-C,2022-02-20,weather_natural,1.0,50.21666666666667
FREP-61643-V,2021-06-17,weather_natural,28.0,2.183333333333333
FREP-62403-C,2022-03-31,weather_natural,4.0,1.2
FREP-62686-C,2022-04-07,weather_natural,1.0,6.233333333333333
FREP-63460-V,2021-07-06,weather_natural,13.0,7.0
FREP-63748-C,2022-05-19,weather_natural,2.0,5.616666666666666
FREP-64508-V,2021-07-18,weather_natural,8.0,0.8
FREP-64586-C,2022-06-18,weather_natural,180.0,2.4
FREP-64843-V,2021-07-22,weather_natural,13.0,1.3333333333333333
FREP-65186-V,2021-07-26,weather_natural,75.0,0.8833333333333333
FREP-65589-V,2021-07-30,weather_natural,28.0,12.133333333333333
FREP-65786-V,2021-08-02,weather_natural,9.0,0.9
FREP-66686-C,2022-09-24,weather_natural,6.0,4.216666666666667
FREP-284260-G,2022-07-19,weather_natural,0.0,0.1666666666666666
FREP-284567-Z,2022-02-13,weather_natural,1.0,3.8333333333333335
FREP-285095-G,2022-07-18,weather_natural,172.0,1.2166666666666666
FREP-285127-G,2022-07-18,weather_natural,191.0,2.083333333333333
FREP-285244-G,2022-07-20,weather_natural,69.0,5.25
FREP-285247-Z,2022-02-16,weather_natural,1.0,1.933333333333333
FREP-285335-G,2022-07-19,weather_natural,235.0,3.5
FREP-285365-G,2022-07-19,weather_natural,40.0,5.866666666666666
FREP-285395-Z,2022-02-16,weather_natural,69.0,3.866666666666666
FREP-285476-Z,2022-02-17,weather_natural,1.0,3.0
FREP-285318-Z,2022-02-16,weather_natural,4.0,2.45
FREP-285375-Z,2022-02-16,weather_natural,0.0,16.716666666666665
FREP-286919-G,2022-08-03,weather_natural,3.0,2.75
FREP-72169-V,2021-10-13,weather_natural,79.0,2.3666666666666667
FREP-72900-C,2023-03-25,weather_natural,8.0,9.783333333333331
FREP-72629-C,2023-03-18,weather_natural,6.0,5.916666666666667
FREP-72970-V,2021-10-21,weather_natural,1.0,2.1166666666666667
FREP-74024-V,2021-10-31,weather_natural,263.0,5.616666666666666
FREP-74021-V,2021-10-31,weather_natural,13.0,5.183333333333334
FREP-258709-G,2021-11-27,weather_natural,4.0,1.2833333333333334
FREP-258694-G,2021-11-27,weather_natural,241.0,4.383333333333334
FREP-258724-G,2021-11-27,weather_natural,46.0,3.6
FREP-259189-Z,2021-09-05,weather_natural,10.0,0.45
FREP-259902-Z,2021-09-11,weather_natural,1.0,3.55
FREP-261903-J,2021-04-22,weather_natural,1.0,0.5
FREP-262002-Z,2021-09-27,weather_natural,2.0,10.2
FREP-261998-Z,2021-09-27,weather_natural,396.0,3.466666666666667
FREP-262005-Z,2021-09-27,weather_natural,1.0,6.35
FREP-268681-G,2022-02-19,weather_natural,7.0,123.01666666666668
FREP-268834-G,2022-02-20,weather_natural,222.0,34.35
FREP-268570-G,2022-02-19,weather_natural,26.0,104.08333333333331
FREP-268650-G,2022-02-20,weather_natural,7.0,97.61666666666666
FREP-268657-G,2022-02-19,weather_natural,1.0,27.133333333333333
FREP-268695-G,2022-02-19,weather_natural,1.0,117.25
FREP-268779-G,2022-02-22,weather_natural,33.0,4.483333333333333
FREP-268903-G,2022-02-18,weather_natural,72.0,47.6
FREP-269011-G,2022-02-18,weather_natural,545.0,51.43333333333333
FREP-268945-G,2022-02-20,weather_natural,23.0,4.4
FREP-269145-G,2022-02-20,weather_natural,38.0,92.15
FREP-269007-G,2022-02-23,weather_natural,1.0,17.7
FREP-269159-G,2022-02-20,weather_natural,1.0,105.88333333333334
FREP-269248-G,2022-02-20,weather_natural,270.0,0.6833333333333333
FREP-269263-G,2022-03-14,weather_natural,0.0,2.7
FREP-269374-G,2022-02-21,weather_natural,30.0,62.65
FREP-269576-G,2022-02-21,weather_natural,18.0,118.15
FREP-269542-G,2022-02-25,weather_natural,5.0,6.133333333333334
FREP-269422-G,2022-02-21,weather_natural,1.0,101.05
FREP-269527-G,2022-03-06,weather_natural,31.0,2.066666666666667
FREP-269641-G,2022-03-09,weather_natural,10.0,0.6166666666666667
FREP-269728-G,2022-02-21,weather_natural,2.0,97.36666666666666
FREP-269840-G,2022-02-22,weather_natural,3.0,79.16666666666667
FREP-269685-G,2022-02-21,weather_natural,1.0,9.75
FREP-269945-G,2022-02-22,weather_natural,1.0,79.81666666666666
FREP-269959-G,2022-02-22,weather_natural,107.0,58.38333333333333
FREP-270126-G,2022-03-07,weather_natural,1.0,0.6333333333333333
FREP-270225-G,2022-02-21,weather_natural,363.0,0.4666666666666667
FREP-270320-G,2022-02-23,weather_natural,1.0,26.65
FREP-270403-G,2022-02-23,weather_natural,8.0,6.333333333333333
FREP-270408-G,2022-02-21,weather_natural,2.0,73.75
FREP-270582-G,2022-02-23,weather_natural,26.0,37.91666666666666
FREP-270583-G,2022-02-23,weather_natural,1.0,43.71666666666667
FREP-270496-G,2022-02-23,weather_natural,1.0,46.96666666666667
FREP-270465-G,2022-02-22,weather_natural,27.0,38.16666666666666
FREP-270591-G,2022-02-24,weather_natural,1.0,40.4
FREP-270536-G,2022-02-23,weather_natural,1.0,46.11666666666667
FREP-270694-G,2022-02-24,weather_natural,13.0,4.583333333333333
FREP-270684-G,2022-02-25,weather_natural,11.0,1.9166666666666667
FREP-270830-G,2022-02-24,weather_natural,2.0,26.48333333333333
FREP-270951-G,2022-02-25,weather_natural,207.0,1.2
FREP-270666-G,2022-02-24,weather_natural,36.0,14.783333333333331
FREP-270935-G,2022-02-25,weather_natural,96.0,2.183333333333333
FREP-270916-G,2022-02-24,weather_natural,1.0,24.0
FREP-270926-G,2022-02-24,weather_natural,15.0,1.2
FREP-271170-G,2022-02-26,weather_natural,548.0,0.5333333333333333
FREP-271042-G,2022-02-25,weather_natural,49.0,1.933333333333333
FREP-271299-G,2022-02-27,weather_natural,0.0,4.8
FREP-271177-G,2022-02-26,weather_natural,482.0,3.85
FREP-271066-G,2022-02-25,weather_natural,1.0,48.6
FREP-271126-Z,2021-11-24,weather_natural,66.0,6.933333333333334
FREP-271639-Z,2021-11-27,weather_natural,2.0,7.666666666666667
FREP-271544-Z,2021-11-27,weather_natural,1.0,4.9
FREP-271624-Z,2021-11-27,weather_natural,507.0,2.9166666666666665
FREP-271603-Z,2021-11-27,weather_natural,202.0,5.9
FREP-271678-Z,2021-11-27,weather_natural,1.0,3.333333333333333
FREP-272219-G,2022-03-05,weather_natural,5.0,1.5166666666666666
FREP-272557-G,2022-03-29,weather_natural,11.0,3.6666666666666665
FREP-273354-G,2022-03-15,weather_natural,20.0,3.35
FREP-273989-G,2022-03-22,weather_natural,48.0,2.683333333333333
FREP-273882-G,2022-03-22,weather_natural,1.0,2.583333333333333
FREP-274890-G,2022-04-01,weather_natural,13.0,6.8
FREP-275206-G,2022-04-04,weather_natural,36.0,2.6666666666666665
FREP-275451-G,2022-02-18,weather_natural,0.0,0.1666666666666666
FREP-366469-Z,2023-03-30,weather_natural,2.0,10.833333333333334
FREP-365786-Z,2023-03-26,weather_natural,6.0,2.533333333333333
FREP-366170-Z,2023-03-28,weather_natural,3.0,7.383333333333334
FREP-368115-Z,2023-04-10,weather_natural,43.0,3.75
FREP-368141-Z,2023-04-10,weather_natural,1.0,3.866666666666666
FREP-367598-Z,2023-04-05,weather_natural,6.0,0.7
FREP-368197-Z,2023-04-10,weather_natural,13.0,1.45
FREP-368412-Z,2023-04-11,weather_natural,0.0,11.316666666666666
FREP-370059-Z,2023-04-20,weather_natural,874.0,1.7
FREP-370000-Z,2023-04-20,weather_natural,1666.0,0.0666666666666666
FREP-372101-Z,2023-05-05,weather_natural,348.0,0.6
FREP-374789-Z,2023-05-22,weather_natural,237.0,7.933333333333334
FREP-375293-Z,2023-05-24,weather_natural,0.0,1.0
FREP-375839-Z,2023-05-26,weather_natural,63.0,0.1833333333333333
FREP-375251-Z,2023-05-24,weather_natural,407.0,0.5166666666666667
FREP-377758-Z,2023-06-08,weather_natural,220.0,0.7666666666666667
FREP-378437-Z,2023-06-12,weather_natural,260.0,0.5833333333333334
FREP-379721-Z,2023-06-19,weather_natural,3.0,2.65
FREP-380639-Z,2023-06-22,weather_natural,3.0,0.4166666666666667
FREP-379978-Z,2023-06-20,weather_natural,1.0,3.183333333333333
FREP-380454-Z,2023-06-21,weather_natural,0.0,2.6
FREP-381716-Z,2023-06-27,weather_natural,65.0,5.15
FREP-381529-Z,2023-06-26,weather_natural,1.0,3.966666666666667
FREP-382034-Z,2023-06-29,weather_natural,57.0,0.5166666666666667
FREP-382195-Z,2023-06-29,weather_natural,0.0,3.716666666666667
FREP-383289-Z,2023-07-04,weather_natural,1875.0,2.15
FREP-383302-Z,2023-07-04,weather_natural,589.0,0.55
FREP-383461-Z,2023-07-05,weather_natural,17.0,4.816666666666666
FREP-383719-Z,2023-07-05,weather_natural,0.0,5.366666666666666
FREP-385712-Z,2023-07-15,weather_natural,1.0,14.2
FREP-385562-Z,2023-07-15,weather_natural,52.0,1.4666666666666666
FREP-385191-Z,2023-07-13,weather_natural,1.0,17.766666666666666
FREP-385586-Z,2023-07-15,weather_natural,3.0,9.533333333333331
FREP-385551-Z,2023-07-15,weather_natural,4.0,4.35
FREP-386131-Z,2023-07-19,weather_natural,1.0,23.35
FREP-386664-Z,2023-07-22,weather_natural,166.0,2.1333333333333333
FREP-387355-Z,2023-07-26,weather_natural,13.0,0.5333333333333333
FREP-388444-Z,2023-07-30,weather_natural,1.0,5.566666666666666
FREP-388737-Z,2023-08-01,weather_natural,1.0,1.85
FREP-389113-Z,2023-08-02,weather_natural,2.0,9.183333333333334
FREP-389117-Z,2023-08-02,weather_natural,2.0,4.016666666666667
FREP-389362-Z,2023-05-11,weather_natural,0.0,15.983333333333333
FREP-391432-Z,2023-08-13,weather_natural,67.0,2.783333333333333
FREP-392755-Z,2023-08-20,weather_natural,4.0,3.95
FREP-394336-Z,2023-08-28,weather_natural,13.0,7.883333333333334
FREP-397455-Z,2023-09-12,weather_natural,27.0,4.516666666666667
FREP-397904-Z,2023-09-14,weather_natural,12.0,1.8166666666666669
FREP-397880-Z,2023-09-14,weather_natural,0.0,0.5166666666666667
FREP-398217-Z,2023-09-16,weather_natural,278.0,4.9
FREP-398305-Z,2023-09-16,weather_natural,202.0,0.5
FREP-398761-Z,2023-09-19,weather_natural,20.0,7.55
FREP-398821-Z,2023-09-20,weather_natural,256.0,0.8333333333333334
FREP-398927-Z,2023-09-22,weather_natural,202.0,0.5166666666666667
FREP-399340-Z,2023-09-26,weather_natural,10.0,3.466666666666667
FREP-352643-Z,2023-01-14,weather_natural,1.0,0.95
FREP-352644-Z,2023-01-14,weather_natural,26.0,3.5166666666666666
FREP-352906-Z,2023-01-15,weather_natural,31.0,16.966666666666665
FREP-355465-Z,2023-01-27,weather_natural,1.0,5.3
FREP-357940-Z,2023-02-09,weather_natural,5.0,0.4
FREP-360491-Z,2023-02-25,weather_natural,1.0,4.55
FREP-363394-Z,2023-03-13,weather_natural,452.0,1.2166666666666666
FREP-363345-Z,2023-03-13,weather_natural,91.0,3.883333333333333
FREP-363461-Z,2023-03-13,weather_natural,0.0,9.15
FREP-363254-Z,2023-03-13,weather_natural,506.0,5.716666666666667
FREP-363772-Z,2023-03-14,weather_natural,412.0,0.3833333333333333
FREP-363291-Z,2023-03-13,weather_natural,47.0,4.0
FREP-363366-Z,2023-03-13,weather_natural,6.0,1.9666666666666663
FREP-350693-Z,2023-01-04,weather_natural,1.0,4.916666666666667
FREP-350274-Z,2023-01-02,weather_natural,13.0,2.4166666666666665
FREP-4374-I,2022-02-02,weather_natural,6.0,0.6
FREP-4447-I,2022-02-19,weather_natural,1.0,76.33333333333333
FREP-4446-I,2022-02-18,weather_natural,8.0,87.68333333333334
FREP-4477-I,2022-02-18,weather_natural,19.0,97.95
FREP-49347-C,2021-06-23,weather_natural,9.0,19.35
FREP-5107-I,2022-08-03,weather_natural,1.0,4.033333333333333
FREP-52951-C,2021-09-27,weather_natural,2.0,5.583333333333333
FREP-329274-Z,2022-09-20,weather_natural,28.0,1.1166666666666667
FREP-332240-Z,2022-10-05,weather_natural,19.0,3.2333333333333334
FREP-332289-Z,2022-10-05,weather_natural,1.0,1.8
FREP-332423-Z,2022-10-05,weather_natural,3.0,24.33333333333333
FREP-332712-G,2023-09-14,weather_natural,1.0,13.65
FREP-332728-Z,2022-10-07,weather_natural,39.0,1.6666666666666667
FREP-333841-G,2023-09-20,weather_natural,53.0,4.483333333333333
FREP-334419-Z,2022-10-17,weather_natural,1.0,4.633333333333334
FREP-334495-G,2023-09-29,weather_natural,1.0,1.1666666666666667
FREP-351491-Z,2023-01-09,weather_natural,53.0,1.2
FREP-352144-Z,2023-01-12,weather_natural,2.0,2.35
FREP-323615-G,2023-06-30,weather_natural,71.0,0.25
FREP-323466-G,2023-06-30,weather_natural,79.0,0.5833333333333334
FREP-123954-Z,2021-07-30,weather_natural,0.0,1.0
FREP-13200-W,2021-06-03,weather_natural,172.0,3.316666666666667
FREP-14164-W,2022-02-19,weather_natural,18.0,1.3
FREP-14230-W,2022-02-19,weather_natural,90.0,49.266666666666666
FREP-14191-W,2022-02-18,weather_natural,15.0,51.18333333333333
FREP-14621-O,2023-06-18,weather_natural,19.0,7.283333333333333
FREP-14684-W,2022-10-05,weather_natural,51.0,1.3166666666666669
FREP-18322-U,2021-08-06,weather_natural,1.0,2.1333333333333333
FREP-18401-U,2021-08-14,weather_natural,1.0,10.933333333333334
FREP-18724-U,2021-09-09,weather_natural,27.0,1.6333333333333333
FREP-18899-U,2021-09-27,weather_natural,20.0,7.366666666666666
FREP-230200-Z,2021-04-10,weather_natural,1.0,5.683333333333334
FREP-234531-Z,2021-05-03,weather_natural,3.0,6.883333333333334
FREP-235611-Z,2021-05-08,weather_natural,419.0,2.066666666666667
FREP-234898-Z,2021-05-04,weather_natural,1.0,3.3833333333333333
FREP-234637-Z,2021-05-04,weather_natural,1.0,6.883333333333334
FREP-234657-Z,2021-05-04,weather_natural,3.0,4.583333333333333
FREP-237081-Z,2021-05-16,weather_natural,1.0,16.483333333333334
FREP-237715-Z,2021-05-19,weather_natural,1.0,6.35
FREP-238062-Z,2021-05-20,weather_natural,18.0,0.6333333333333333
FREP-238587-Z,2021-05-23,weather_natural,34.0,6.033333333333333
FREP-238365-Z,2021-05-21,weather_natural,1.0,3.333333333333333
FREP-238227-Z,2021-05-21,weather_natural,2.0,4.716666666666667
FREP-239735-Z,2021-05-29,weather_natural,66.0,6.033333333333333
FREP-243120-Z,2021-06-17,weather_natural,1.0,3.15
FREP-243439-Z,2021-06-18,weather_natural,26.0,6.466666666666667
FREP-244546-Z,2021-06-23,weather_natural,90.0,3.1666666666666665
FREP-244684-Z,2021-06-23,weather_natural,1.0,4.983333333333333
FREP-245575-Z,2021-06-28,weather_natural,1.0,11.6
FREP-246569-Z,2021-07-03,weather_natural,52.0,1.55
FREP-249176-Z,2021-07-16,weather_natural,5.0,1.9166666666666667
FREP-249269-Z,2021-07-17,weather_natural,19.0,6.433333333333334
FREP-249742-G,2021-04-27,weather_natural,62.0,0.2
FREP-249537-G,2021-04-22,weather_natural,2.0,3.85
FREP-250124-G,2021-05-04,weather_natural,2.0,36.65
FREP-251156-Z,2021-07-25,weather_natural,1901.0,0.5666666666666667
FREP-261605-G,2021-12-27,weather_natural,17.0,2.6666666666666665
FREP-262057-Z,2021-09-27,weather_natural,11.0,1.5333333333333334
FREP-253681-G,2021-07-06,weather_natural,181.0,2.9833333333333334
FREP-254016-Z,2021-08-07,weather_natural,127.0,1.4333333333333331
FREP-254145-G,2021-07-19,weather_natural,4.0,6.983333333333333
FREP-254131-G,2021-07-19,weather_natural,164.0,21.5
FREP-254313-G,2021-07-19,weather_natural,0.0,0.1666666666666666
FREP-254167-Z,2021-08-08,weather_natural,12.0,4.866666666666666
FREP-254652-G,2021-08-01,weather_natural,64.0,2.3833333333333333
FREP-255148-G,2021-08-22,weather_natural,154.0,10.683333333333334
FREP-251851-G,2021-06-01,weather_natural,0.0,0.1666666666666666
FREP-251973-G,2021-05-27,weather_natural,0.0,0.1666666666666666
FREP-251964-Z,2021-07-28,weather_natural,218.0,4.683333333333334
FREP-251792-Z,2021-07-28,weather_natural,4.0,2.783333333333333
FREP-252422-G,2021-06-11,weather_natural,344.0,3.733333333333333
FREP-252278-Z,2021-07-30,weather_natural,15.0,5.85
FREP-252160-Z,2021-07-29,weather_natural,0.0,0.7
FREP-252505-G,2021-06-12,weather_natural,95.0,2.45
FREP-252316-Z,2021-07-30,weather_natural,17.0,0.45
FREP-252486-Z,2021-07-30,weather_natural,1.0,5.3
FREP-252528-Z,2021-07-31,weather_natural,3.0,3.65
FREP-252978-G,2021-06-18,weather_natural,1.0,2.333333333333333
FREP-252887-G,2021-06-17,weather_natural,1.0,1.2166666666666666
FREP-251294-G,2021-05-23,weather_natural,45.0,4.083333333333333
FREP-5466-I,2022-10-05,weather_natural,327.0,0.5333333333333333
FREP-55568-C,2021-10-31,weather_natural,1.0,6.7
FREP-55523-C,2021-10-31,weather_natural,69.0,2.833333333333333
FREP-57045-V,2021-04-14,weather_natural,0.0,1.7166666666666666
FREP-59412-V,2021-05-18,weather_natural,1.0,0.85
FREP-59330-V,2021-05-17,weather_natural,1.0,0.1833333333333333
FREP-60628-C,2022-02-17,weather_natural,1.0,4.666666666666667
FREP-60390-V,2021-05-31,weather_natural,143.0,0.9166666666666666
FREP-60402-C,2022-02-13,weather_natural,1.0,3.3666666666666667
FREP-60562-C,2022-02-17,weather_natural,42.0,5.533333333333333
FREP-60993-C,2022-02-18,weather_natural,403.0,49.96666666666667
FREP-61017-C,2022-02-20,weather_natural,2.0,42.73333333333333
FREP-60806-C,2022-02-19,weather_natural,2.0,24.65
FREP-60866-C,2022-02-20,weather_natural,1.0,70.86666666666666
FREP-61145-C,2022-02-25,weather_natural,0.0,1.0
FREP-61692-C,2022-02-18,weather_natural,254.0,5.466666666666667
FREP-61671-C,2022-02-18,weather_natural,766.0,0.35
FREP-62044-V,2021-06-22,weather_natural,88.0,5.65
FREP-62688-C,2022-04-07,weather_natural,4.0,3.2
FREP-62714-C,2022-04-07,weather_natural,2.0,24.383333333333333
FREP-63752-C,2022-05-19,weather_natural,0.0,1.0
FREP-64427-C,2022-06-10,weather_natural,0.0,1.0
FREP-64761-V,2021-07-21,weather_natural,1.0,8.2
FREP-65686-V,2021-07-30,weather_natural,670.0,0.15
FREP-68095-N,2022-03-09,weather_natural,0.0,1.0
FREP-68563-V,2021-09-01,weather_natural,15.0,2.1166666666666667
FREP-389358-Z,2023-05-08,weather_natural,0.0,10.716666666666669
FREP-389584-Z,2023-08-04,weather_natural,321.0,7.333333333333333
FREP-73287-V,2021-10-23,weather_natural,1.0,8.883333333333333
FREP-74023-V,2021-10-31,weather_natural,16.0,4.9
FREP-4780-I,2022-04-07,weather_natural,1.0,1.2166666666666666
FREP-332201-Z,2022-10-05,weather_natural,1.0,3.9166666666666665
FREP-333058-G,2023-09-18,weather_natural,4.0,7.766666666666667
FREP-333134-G,2023-09-18,weather_natural,17.0,8.4
FREP-334350-G,2023-09-28,weather_natural,21.0,0.7666666666666667
FREP-268358-G,2022-02-19,weather_natural,240.0,0.6166666666666667
FREP-256151-G,2021-10-03,weather_natural,37.0,0.3166666666666666
FREP-256107-G,2021-10-02,weather_natural,4.0,0.35
FREP-256347-G,2021-10-07,weather_natural,8.0,4.716666666666667
FREP-86019-V,2023-06-20,weather_natural,31.0,3.2
FREP-9464-O,2022-02-18,weather_natural,1.0,20.366666666666667
FREP-9435-O,2022-02-18,weather_natural,1.0,102.61666666666666
FREP-9466-O,2022-02-19,weather_natural,1.0,97.38333333333334
FREP-76787-V,2022-02-18,weather_natural,5.0,57.9
FREP-76826-V,2022-02-18,weather_natural,8.0,113.4
FREP-76931-V,2022-02-18,weather_natural,3.0,98.76666666666668
FREP-76903-V,2022-02-18,weather_natural,1.0,141.98333333333332
FREP-76738-V,2022-02-18,weather_natural,1.0,123.25
FREP-76739-V,2022-02-19,weather_natural,17.0,57.083333333333336
FREP-76859-V,2022-02-18,weather_natural,1.0,108.56666666666666
FREP-76892-V,2022-02-18,weather_natural,7.0,81.56666666666666
FREP-77109-V,2022-02-23,weather_natural,1.0,57.56666666666667
FREP-77179-C,2023-07-15,weather_natural,272.0,0.5833333333333334
FREP-77188-V,2022-02-21,weather_natural,1.0,106.81666666666666
FREP-77071-V,2022-02-19,weather_natural,2.0,47.1
FREP-77387-C,2023-07-17,weather_natural,1.0,3.533333333333333
FREP-7752-I,2023-09-05,weather_natural,1.0,1.2666666666666666
FREP-78437-V,2022-02-18,weather_natural,0.0,0.1666666666666666
FREP-79668-C,2023-09-20,weather_natural,8.0,3.6
FREP-7910-I,2023-09-20,weather_natural,2.0,6.116666666666666
FREP-7919-I,2023-09-21,weather_natural,102.0,0.1
FREP-84849-V,2023-04-13,weather_natural,16.0,9.433333333333334
FREP-81861-V,2022-11-01,weather_natural,14.0,8.7
FREP-256683-G,2021-10-20,weather_natural,49.0,3.25
FREP-257895-Z,2021-08-27,weather_natural,8.0,1.4666666666666666
FREP-258309-G,2021-11-23,weather_natural,1.0,4.533333333333333
FREP-337560-Z,2022-11-01,weather_natural,0.0,1.9166666666666667
FREP-338326-Z,2022-11-03,weather_natural,1.0,19.28333333333333
FREP-364505-Z,2023-03-19,weather_natural,5.0,5.083333333333333
FREP-366770-Z,2023-03-31,weather_natural,4.0,4.0
