Incident Reference,date,fold
FREP-281281-Z,2022-01-26,1
FREP-281413-Z,2022-01-26,1
FREP-281456-J,2022-01-01,3
FREP-281492-J,2022-01-01,3
FREP-281616-Z,2022-01-28,4
FREP-281506-J,2022-01-02,0
FREP-281537-G,2022-06-11,1
FREP-281741-Z,2022-01-28,4
FREP-281986-J,2022-01-17,2
FREP-281993-Z,2022-01-31,2
FREP-281792-Z,2022-02-25,2
FREP-281798-Z,2022-01-29,4
FREP-281819-Z,2022-01-29,4
FREP-281844-Z,2022-01-29,4
FREP-281845-G,2022-06-15,0
FREP-281878-J,2022-01-08,3
FREP-281932-G,2022-06-15,0
FREP-281985-Z,2022-01-31,2
FREP-282223-Z,2022-01-31,2
FREP-282029-J,2022-01-11,3
FREP-282191-G,2022-06-18,2
FREP-282162-G,2022-06-17,3
FREP-291396-J,2022-06-25,2
FREP-291327-J,2022-06-23,1
FREP-291459-Z,2022-02-27,2
FREP-291115-Z,2023-02-21,0
FREP-291312-Z,2022-03-10,1
FREP-279954-G,2022-05-24,1
FREP-279178-J,2021-12-01,4
FREP-278885-J,2021-11-28,0
FREP-279015-J,2021-12-06,3
FREP-279140-J,2021-12-01,4
FREP-279200-G,2022-05-18,0
FREP-256851-G,2021-10-27,3
FREP-256766-G,2021-11-24,2
FREP-256837-Z,2021-08-22,3
FREP-261586-G,2021-12-27,4
FREP-262564-G,2022-01-08,3
FREP-262637-G,2022-01-09,4
FREP-262404-G,2022-01-06,0
FREP-262515-G,2022-01-07,4
FREP-262557-G,2022-01-08,3
FREP-262618-Z,2021-09-30,1
FREP-262845-G,2022-01-21,0
FREP-262965-J,2021-05-05,0
FREP-263030-Z,2021-10-03,0
FREP-262852-Z,2021-10-01,2
FREP-262858-G,2022-01-11,3
FREP-263517-Z,2021-10-05,1
FREP-263541-Z,2021-10-06,4
FREP-264043-Z,2021-10-08,0
FREP-264068-G,2022-01-23,0
FREP-263767-G,2022-01-20,2
FREP-263866-G,2022-01-20,2
FREP-264358-J,2021-05-24,2
FREP-264150-Z,2021-10-10,3
FREP-264249-J,2021-05-22,4
FREP-264235-J,2021-05-21,4
FREP-264522-G,2022-01-27,0
FREP-264634-Z,2021-10-12,1
FREP-264893-G,2022-05-17,2
FREP-264525-G,2022-01-27,0
FREP-264569-Z,2021-11-04,2
FREP-264682-Z,2021-10-13,1
FREP-264800-Z,2021-10-15,3
FREP-264801-J,2021-05-29,1
FREP-264825-J,2021-05-29,1
FREP-264963-J,2021-06-01,1
FREP-265024-J,2021-06-04,4
FREP-265087-Z,2021-10-16,3
FREP-265151-G,2022-02-01,2
FREP-265282-G,2022-02-03,2
FREP-265302-J,2021-06-06,3
FREP-265551-J,2021-06-09,3
FREP-265465-G,2022-02-04,2
FREP-265854-Z,2021-10-21,4
FREP-275633-J,2021-10-20,3
FREP-275789-J,2021-10-21,4
FREP-275563-G,2022-04-07,3
FREP-275587-Z,2021-12-20,1
FREP-275513-G,2022-04-07,3
FREP-275580-G,2022-02-21,3
FREP-275597-J,2021-10-22,1
FREP-275797-Z,2021-12-21,3
FREP-275754-G,2022-04-09,3
FREP-275810-G,2022-04-11,1
FREP-275996-J,2021-10-24,4
FREP-275995-G,2022-04-12,2
FREP-253562-G,2021-07-03,2
FREP-253963-G,2021-07-14,2
FREP-253717-G,2021-07-06,2
FREP-253726-Z,2021-08-06,2
FREP-253791-Z,2021-08-06,2
FREP-253481-G,2021-06-30,1
FREP-253489-G,2021-07-01,0
FREP-253509-G,2021-07-02,4
FREP-253640-Z,2021-08-05,4
FREP-253514-G,2021-07-02,4
FREP-253654-G,2021-07-05,0
FREP-253680-G,2021-07-06,2
FREP-253748-Z,2021-08-05,4
FREP-253799-G,2021-07-09,1
FREP-253871-G,2021-07-12,0
FREP-254161-Z,2021-08-08,3
FREP-254315-G,2021-07-22,3
FREP-254284-G,2021-07-22,3
FREP-253976-G,2021-07-15,2
FREP-254011-Z,2021-08-07,4
FREP-254066-G,2021-07-18,0
FREP-254066-Z,2021-08-07,4
FREP-254071-G,2021-07-18,0
FREP-254076-G,2021-07-18,0
FREP-254403-G,2021-07-25,0
FREP-254409-G,2021-07-25,0
FREP-254490-Z,2021-08-09,2
FREP-254601-Z,2021-08-10,1
FREP-254612-G,2021-07-30,3
FREP-254652-Z,2021-08-10,1
FREP-254806-G,2021-08-06,2
FREP-254444-Z,2021-08-09,2
FREP-254534-G,2021-07-28,0
FREP-254810-Z,2021-08-11,3
FREP-255045-G,2021-08-17,1
FREP-254901-Z,2021-08-11,3
FREP-255065-Z,2021-08-12,0
FREP-255133-Z,2021-08-12,0
FREP-255273-Z,2021-08-13,3
FREP-255290-G,2021-09-01,0
FREP-255334-Z,2021-08-13,3
FREP-255364-G,2021-09-01,0
FREP-255439-Z,2021-08-14,0
FREP-251790-G,2021-06-01,1
FREP-251941-G,2021-06-02,3
FREP-251994-G,2021-06-04,4
FREP-252101-G,2021-06-05,4
FREP-252045-G,2021-07-16,3
FREP-252115-Z,2021-07-29,1
FREP-251763-G,2021-05-31,1
FREP-252003-G,2021-06-04,4
FREP-251782-Z,2021-07-28,0
FREP-251878-G,2021-06-01,1
FREP-251880-Z,2021-11-03,0
FREP-251953-G,2021-06-02,3
FREP-251956-Z,2021-07-28,0
FREP-252095-G,2021-06-05,4
FREP-252118-Z,2021-07-29,1
FREP-252269-Z,2021-07-30,3
FREP-252560-G,2021-06-13,3
FREP-252581-G,2021-06-14,4
FREP-252273-J,2021-05-07,1
FREP-252308-J,2022-01-09,4
FREP-252515-Z,2021-07-30,3
FREP-252655-Z,2021-07-31,3
FREP-252966-G,2021-06-18,3
FREP-252851-G,2021-06-17,4
FREP-252657-Z,2021-07-31,3
FREP-252796-G,2021-06-16,2
FREP-252802-G,2021-06-16,2
FREP-252945-Z,2021-08-02,3
FREP-251457-G,2021-05-25,3
FREP-251444-Z,2021-07-26,4
FREP-251446-Z,2021-07-27,3
FREP-251335-Z,2021-07-26,4
FREP-251513-Z,2021-07-27,3
FREP-251586-G,2021-05-27,2
FREP-256432-G,2021-10-10,3
FREP-256150-G,2021-10-02,3
FREP-352613-Z,2023-01-14,4
FREP-352668-Z,2023-01-14,4
FREP-353441-Z,2023-01-17,1
FREP-353170-Z,2023-01-16,0
FREP-66030-V,2021-08-04,4
FREP-66244-N,2021-07-31,3
FREP-6643-I,2023-03-13,4
FREP-67024-V,2021-08-13,3
FREP-67333-N,2021-11-18,4
FREP-67099-N,2021-10-07,0
FREP-67128-N,2021-08-10,1
FREP-67340-V,2021-08-17,1
FREP-67416-N,2021-12-03,3
FREP-67450-V,2021-08-18,4
FREP-67559-C,2022-10-23,0
FREP-67591-C,2022-10-24,1
FREP-68023-V,2021-08-25,2
FREP-67737-N,2022-02-15,4
FREP-67890-V,2021-08-24,3
FREP-67986-C,2022-11-23,2
FREP-68088-N,2022-11-10,2
FREP-67690-V,2021-08-21,0
FREP-68411-N,2022-03-17,1
FREP-68628-N,2022-03-09,0
FREP-68263-V,2021-08-28,0
FREP-68285-N,2023-08-01,2
FREP-68328-C,2022-11-16,0
FREP-336320-Z,2022-10-24,1
FREP-336162-Z,2022-10-25,0
FREP-336170-Z,2022-10-25,0
FREP-336316-Z,2022-10-25,0
FREP-336569-Z,2022-10-27,4
FREP-336787-Z,2022-10-28,0
FREP-336849-Z,2022-10-28,0
FREP-337045-Z,2022-10-29,2
FREP-336868-Z,2023-01-09,2
FREP-336942-Z,2022-11-01,1
FREP-337209-Z,2022-10-30,2
FREP-337282-Z,2022-10-31,3
FREP-337452-Z,2022-10-31,3
FREP-337678-Z,2022-11-02,1
FREP-338049-Z,2022-11-03,4
FREP-338075-Z,2022-11-03,4
FREP-339095-Z,2022-11-07,3
FREP-339248-Z,2022-11-07,3
FREP-339922-Z,2022-11-11,2
FREP-339978-Z,2022-11-11,2
FREP-340263-Z,2022-11-14,0
FREP-340156-Z,2022-11-12,3
FREP-340504-Z,2022-11-15,0
FREP-340669-Z,2022-11-15,0
FREP-340944-Z,2022-11-17,0
FREP-340991-Z,2022-11-17,0
FREP-341150-Z,2022-11-17,0
FREP-341290-Z,2022-11-18,4
FREP-341168-Z,2022-11-17,0
FREP-341205-Z,2022-11-18,4
FREP-341420-Z,2022-11-18,4
FREP-341474-Z,2022-11-19,2
FREP-341479-Z,2022-11-19,2
FREP-341612-Z,2022-11-20,0
FREP-341659-Z,2022-11-21,2
FREP-341862-Z,2022-11-21,2
FREP-342225-Z,2022-11-24,2
FREP-342150-Z,2022-11-22,3
FREP-342097-Z,2022-11-26,3
FREP-342398-Z,2022-11-23,2
FREP-342595-Z,2022-11-24,2
FREP-342563-Z,2022-11-24,2
FREP-40827-M,2021-08-24,3
FREP-383681-Z,2023-07-05,0
FREP-383680-Z,2023-07-05,0
FREP-383761-Z,2023-07-05,0
FREP-383910-Z,2023-07-07,0
FREP-383982-Z,2023-07-10,0
FREP-384560-Z,2023-07-12,4
FREP-383988-Z,2023-07-08,3
FREP-389758-Z,2023-08-05,0
FREP-388974-Z,2023-08-02,2
FREP-389046-Z,2023-08-02,2
FREP-389915-Z,2023-08-05,0
FREP-389493-Z,2023-08-04,3
FREP-389553-Z,2023-08-04,3
FREP-389158-Z,2023-08-02,2
FREP-389161-Z,2023-08-02,2
FREP-389308-Z,2023-08-03,0
FREP-389586-Z,2023-08-04,3
FREP-389344-Z,2023-08-03,0
FREP-389774-Z,2023-08-05,0
FREP-389804-Z,2023-08-05,0
FREP-390551-Z,2023-08-08,3
FREP-390890-Z,2023-08-10,0
FREP-390161-Z,2023-08-07,4
FREP-390032-Z,2023-08-14,3
FREP-390575-Z,2023-08-08,3
FREP-390654-Z,2023-08-09,4
FREP-390687-Z,2023-08-09,4
FREP-390813-Z,2023-08-09,4
FREP-390648-Z,2023-08-09,4
FREP-391041-Z,2023-08-10,0
FREP-391365-Z,2023-08-12,1
FREP-391569-Z,2023-08-14,3
FREP-391652-Z,2023-08-14,3
FREP-391693-Z,2023-08-14,3
FREP-391834-Z,2023-08-16,2
FREP-391932-Z,2023-08-31,0
FREP-391483-Z,2023-08-13,2
FREP-392837-Z,2023-08-21,0
FREP-393021-Z,2023-08-22,2
FREP-393226-Z,2023-08-22,2
FREP-394253-Z,2023-08-27,0
FREP-394426-Z,2023-08-29,1
FREP-393727-Z,2023-08-24,0
FREP-394080-Z,2023-08-26,4
FREP-393790-Z,2023-08-25,3
FREP-393933-Z,2023-08-25,3
FREP-394217-Z,2023-08-27,0
FREP-394675-Z,2023-08-29,1
FREP-395373-Z,2023-09-06,2
FREP-395561-Z,2023-09-03,4
FREP-398359-Z,2023-09-25,0
FREP-398388-Z,2023-09-17,2
FREP-398745-Z,2023-09-19,3
FREP-398823-Z,2023-09-20,0
FREP-399891-Z,2023-09-29,3
FREP-398990-Z,2023-09-23,1
FREP-399260-Z,2023-09-25,0
FREP-399783-Z,2023-09-29,3
FREP-40049-M,2021-06-08,1
FREP-364603-Z,2023-03-20,3
FREP-364016-Z,2023-03-15,2
FREP-364075-Z,2023-03-16,4
FREP-364439-Z,2023-03-25,2
FREP-364684-Z,2023-03-29,3
FREP-364763-Z,2023-03-20,3
FREP-364843-Z,2023-03-21,1
FREP-365300-Z,2023-03-23,4
FREP-365060-Z,2023-03-13,4
FREP-365343-Z,2023-03-23,4
FREP-366352-Z,2023-03-29,3
FREP-366883-Z,2023-04-01,2
FREP-367443-Z,2023-04-19,1
FREP-367334-Z,2023-04-04,3
FREP-368117-Z,2023-04-10,3
FREP-374024-Z,2023-05-22,1
FREP-373274-Z,2023-05-12,1
FREP-373493-Z,2023-05-13,1
FREP-373586-Z,2023-05-14,3
FREP-374169-Z,2023-05-17,1
FREP-374074-Z,2023-05-18,1
FREP-374262-Z,2023-05-18,1
FREP-374762-Z,2023-05-21,4
FREP-374966-Z,2023-05-22,1
FREP-374964-Z,2023-05-25,1
FREP-374606-Z,2023-05-20,0
FREP-374985-Z,2023-05-22,1
FREP-375143-Z,2023-05-23,4
FREP-375540-Z,2023-05-25,1
FREP-375900-Z,2023-05-27,4
FREP-375257-Z,2023-05-24,4
FREP-375421-Z,2023-06-22,1
FREP-375768-Z,2023-05-26,3
FREP-375558-Z,2023-05-25,1
FREP-375750-Z,2023-05-26,3
FREP-375917-Z,2023-05-27,4
FREP-376145-Z,2023-05-29,0
FREP-376222-Z,2023-05-30,0
FREP-376491-Z,2023-05-31,0
FREP-376504-Z,2023-06-01,1
FREP-377013-Z,2023-06-05,4
FREP-376626-Z,2023-05-27,4
FREP-376932-Z,2023-06-04,4
FREP-376951-Z,2023-06-04,4
FREP-376345-Z,2023-05-31,0
FREP-376515-Z,2023-06-01,1
FREP-376539-Z,2023-06-01,1
FREP-376748-Z,2023-06-02,2
FREP-377547-Z,2023-06-07,0
FREP-377233-Z,2023-06-06,2
FREP-377678-Z,2023-06-12,0
FREP-3779-I,2021-09-02,2
FREP-377570-Z,2023-06-07,0
FREP-378775-Z,2023-06-14,2
FREP-378907-Z,2023-06-14,2
FREP-378734-Z,2023-06-14,2
FREP-379483-Z,2023-06-17,1
FREP-379648-Z,2023-06-18,1
FREP-380610-Z,2023-06-22,1
FREP-380043-Z,2023-06-20,1
FREP-380024-Z,2023-06-20,1
FREP-381067-Z,2023-06-26,3
FREP-381457-Z,2023-06-28,3
FREP-381995-Z,2023-06-28,3
FREP-48015-C,2021-05-27,2
FREP-329063-G,2023-08-15,0
FREP-329633-G,2023-08-19,4
FREP-329867-Z,2022-09-22,2
FREP-329649-G,2023-08-19,4
FREP-329916-Z,2022-09-22,2
FREP-329916-G,2023-08-22,2
FREP-329936-Z,2022-09-22,2
FREP-330038-G,2023-08-22,2
FREP-330247-G,2023-08-24,0
FREP-329970-Z,2022-09-23,3
FREP-330049-G,2023-08-22,2
FREP-330086-Z,2022-09-23,3
FREP-330210-G,2023-08-31,0
FREP-331405-G,2023-09-03,4
FREP-331591-G,2023-09-04,3
FREP-331404-Z,2022-09-30,2
FREP-331579-G,2023-09-05,4
FREP-331631-Z,2022-10-02,1
FREP-331767-G,2023-09-20,0
FREP-331706-Z,2022-10-03,3
FREP-331726-Z,2022-10-03,3
FREP-331914-Z,2022-10-04,3
FREP-331920-Z,2022-10-03,3
FREP-332135-G,2023-09-09,0
FREP-332262-Z,2022-10-05,4
FREP-332711-G,2023-09-14,1
FREP-334139-Z,2022-10-15,2
FREP-334437-Z,2022-10-24,1
FREP-334380-Z,2022-11-08,2
FREP-334538-G,2023-09-29,3
FREP-334471-Z,2022-10-18,3
FREP-334680-Z,2022-10-19,0
FREP-334693-Z,2022-10-19,0
FREP-334780-Z,2022-11-01,1
FREP-334987-Z,2022-10-20,0
FREP-335051-Z,2022-10-20,0
FREP-335088-Z,2022-10-21,1
FREP-335139-Z,2022-10-20,0
FREP-335213-Z,2022-10-21,1
FREP-335366-Z,2022-10-21,1
FREP-335400-Z,2022-10-21,1
FREP-335401-Z,2022-10-21,1
FREP-335507-Z,2022-10-22,3
FREP-335516-Z,2022-10-22,3
FREP-335717-Z,2022-10-23,0
FREP-335746-Z,2022-10-23,0
FREP-335876-Z,2022-10-24,1
FREP-351383-Z,2023-01-08,4
FREP-351378-Z,2023-01-08,4
FREP-351434-Z,2023-01-09,2
FREP-351990-Z,2023-03-05,0
FREP-351630-Z,2023-01-09,2
FREP-352094-Z,2023-04-08,1
FREP-352105-Z,2023-01-11,0
FREP-352157-Z,2023-01-12,0
FREP-352390-Z,2023-01-13,0
FREP-352407-Z,2023-01-13,0
FREP-333283-Z,2022-10-11,0
FREP-333417-G,2023-09-19,3
FREP-322690-Z,2022-08-18,3
FREP-322798-J,2023-07-21,3
FREP-322818-G,2023-06-24,0
FREP-323161-J,2023-09-01,4
FREP-324034-J,2023-08-05,0
FREP-323742-J,2023-08-02,2
FREP-323885-G,2023-07-03,0
FREP-324141-G,2023-07-05,0
FREP-324298-Z,2022-08-25,3
FREP-324283-G,2023-07-06,1
FREP-324231-G,2023-07-06,1
FREP-324275-J,2023-08-10,0
FREP-324364-G,2023-08-01,2
FREP-324598-G,2023-07-11,1
FREP-324435-Z,2023-02-09,2
FREP-324546-G,2023-07-09,3
FREP-324401-J,2023-08-10,0
FREP-324487-Z,2022-08-25,3
FREP-324715-G,2023-07-11,1
FREP-325016-J,2023-08-19,4
FREP-325078-J,2023-08-20,2
FREP-324902-G,2023-07-12,4
FREP-324834-Z,2022-08-28,1
FREP-324990-G,2023-07-19,4
FREP-324993-G,2023-07-13,4
FREP-68757-V,2021-09-06,2
FREP-68831-C,2022-12-02,4
FREP-69154-N,2022-10-02,1
FREP-68716-V,2021-09-04,2
FREP-68780-C,2023-02-14,4
FREP-68781-N,2023-08-01,2
FREP-6880-I,2023-04-25,0
FREP-68918-V,2021-09-09,4
FREP-69210-N,2022-03-18,4
FREP-69103-C,2022-12-10,1
FREP-69191-N,2022-04-13,1
FREP-6924-O,2021-05-21,4
FREP-69328-N,2022-03-21,1
FREP-69655-C,2023-01-03,0
FREP-69241-C,2022-12-13,1
FREP-69260-C,2022-12-13,1
FREP-69345-N,2022-04-12,2
FREP-69286-V,2021-10-18,4
FREP-69602-C,2022-12-25,4
FREP-69687-V,2021-09-16,3
FREP-70029-V,2021-09-20,1
FREP-69895-V,2021-09-19,3
FREP-70004-N,2022-03-31,2
FREP-69761-C,2023-01-05,1
FREP-69816-C,2023-01-08,4
FREP-69849-V,2021-09-17,3
FREP-69895-C,2023-01-10,3
FREP-69900-V,2021-09-19,3
FREP-70021-C,2023-02-06,3
FREP-69981-N,2022-03-31,2
FREP-70262-V,2021-09-23,2
FREP-70387-N,2022-04-06,4
FREP-70467-N,2022-04-07,3
FREP-70469-N,2022-04-29,0
FREP-70671-N,2022-04-11,1
FREP-70816-N,2022-04-13,1
FREP-70311-N,2022-04-05,0
FREP-70314-C,2023-05-30,0
FREP-70409-C,2023-03-01,3
FREP-70569-V,2021-09-27,2
FREP-7076-O,2021-06-13,3
FREP-70779-V,2021-09-29,3
FREP-71098-V,2021-10-02,3
FREP-71105-V,2021-10-02,3
FREP-70975-N,2022-04-17,3
FREP-71044-V,2021-10-02,3
FREP-71092-V,2021-10-02,3
FREP-71102-N,2022-04-20,2
FREP-70869-N,2022-04-14,1
FREP-70919-C,2023-02-11,2
FREP-70922-C,2023-02-11,2
FREP-70984-N,2022-04-17,3
FREP-70987-V,2021-10-18,4
FREP-71047-V,2021-10-02,3
FREP-71123-V,2021-10-02,3
FREP-71182-C,2023-02-19,4
FREP-71255-V,2021-10-03,0
FREP-71364-C,2023-02-23,3
FREP-71396-V,2021-10-05,1
FREP-71400-C,2023-02-24,0
FREP-71499-V,2021-10-05,1
FREP-71542-N,2022-07-05,2
FREP-71444-V,2021-10-05,1
FREP-71398-V,2021-10-04,1
FREP-71404-V,2021-10-05,1
FREP-71503-V,2021-10-06,4
FREP-71516-N,2022-07-23,4
FREP-7157-I,2023-06-10,1
FREP-71595-V,2021-10-06,4
FREP-71625-N,2022-07-12,4
FREP-7170-I,2023-06-01,1
FREP-71830-V,2021-11-17,1
FREP-71883-N,2022-08-11,3
FREP-71889-V,2021-10-11,3
FREP-71963-N,2022-08-16,0
FREP-72034-C,2023-03-10,3
FREP-72224-C,2023-03-13,4
FREP-72162-N,2023-03-09,0
FREP-72290-N,2022-11-11,2
FREP-72261-N,2022-11-08,2
FREP-71896-C,2023-03-07,0
FREP-43101-M,2022-08-10,2
FREP-46862-C,2021-04-29,3
FREP-47490-C,2021-05-15,1
FREP-46805-C,2021-04-28,3
FREP-47200-C,2021-05-17,2
FREP-48269-C,2021-06-03,2
FREP-48907-C,2021-06-11,4
FREP-49064-C,2021-06-15,1
FREP-49204-C,2021-06-19,2
FREP-48510-C,2021-06-09,3
FREP-48743-C,2021-06-10,3
FREP-49388-C,2021-06-24,4
FREP-49629-C,2021-06-30,1
FREP-49641-C,2021-07-01,0
FREP-49696-C,2021-07-02,4
FREP-50273-C,2021-07-18,0
FREP-49333-C,2021-06-23,3
FREP-49378-C,2021-06-25,0
FREP-50064-C,2021-07-11,3
FREP-50939-C,2021-08-27,1
FREP-51904-C,2021-10-27,3
FREP-51174-C,2021-09-07,2
FREP-51458-C,2022-07-02,3
FREP-51721-V,2021-11-19,3
FREP-52867-C,2021-09-25,0
FREP-52359-C,2021-09-19,3
FREP-52430-C,2021-09-28,2
FREP-53054-C,2021-09-28,2
FREP-328899-Z,2022-09-16,1
FREP-329066-G,2023-08-15,0
FREP-329248-G,2023-08-16,2
FREP-329563-G,2023-08-18,0
FREP-20878-U,2022-11-03,4
FREP-20839-U,2022-11-03,4
FREP-212240-J,2023-06-27,0
FREP-215640-Z,2022-11-12,3
FREP-215814-J,2022-09-08,3
FREP-22024-U,2023-08-04,3
FREP-225669-J,2022-01-05,4
FREP-227952-Z,2021-04-15,0
FREP-228614-Z,2022-03-08,4
FREP-228716-Z,2021-04-01,0
FREP-228954-Z,2021-04-03,4
FREP-232575-Z,2021-04-22,0
FREP-233131-Z,2021-04-26,0
FREP-233388-Z,2021-04-27,1
FREP-232610-Z,2021-04-22,0
FREP-233555-Z,2021-04-27,1
FREP-232963-J,2023-05-23,4
FREP-234190-Z,2021-04-30,4
FREP-233626-Z,2022-01-15,2
FREP-233893-Z,2021-04-29,3
FREP-234267-Z,2021-05-01,2
FREP-233810-Z,2021-04-28,3
FREP-75992-V,2022-01-01,3
FREP-75854-C,2023-06-15,3
FREP-75953-C,2023-06-19,1
FREP-75411-C,2023-06-02,2
FREP-75521-C,2023-06-07,0
FREP-7610-O,2021-08-02,3
FREP-239737-Z,2021-05-29,1
FREP-239785-Z,2021-05-30,2
FREP-240097-Z,2021-06-01,1
FREP-239920-Z,2021-05-31,1
FREP-239995-Z,2021-06-01,1
FREP-239886-Z,2021-05-30,2
FREP-240205-Z,2021-06-01,1
FREP-240057-Z,2021-06-01,1
FREP-240218-Z,2021-06-01,1
FREP-240243-Z,2021-06-02,3
FREP-240780-Z,2021-06-04,4
FREP-241141-Z,2021-06-06,3
FREP-240870-Z,2021-06-04,4
FREP-241277-Z,2021-06-07,0
FREP-242122-Z,2021-06-12,3
FREP-242226-Z,2021-06-12,3
FREP-242503-Z,2021-06-14,4
FREP-242385-Z,2021-06-13,3
FREP-241603-Z,2021-06-09,3
FREP-241949-Z,2021-06-10,3
FREP-242799-Z,2021-06-16,2
FREP-242800-Z,2021-07-14,2
FREP-242594-Z,2021-06-14,4
FREP-243053-Z,2021-06-17,4
FREP-248748-G,2021-04-08,2
FREP-248570-G,2021-04-03,4
FREP-248577-Z,2021-07-14,2
FREP-248587-G,2021-04-04,0
FREP-248718-G,2021-04-07,1
FREP-250610-Z,2021-07-22,3
FREP-250623-G,2021-05-14,4
FREP-250788-Z,2022-03-07,3
FREP-251041-G,2021-07-13,0
FREP-251058-G,2021-05-21,4
FREP-253168-G,2021-07-13,0
FREP-253157-G,2021-06-21,4
FREP-253038-G,2021-06-18,3
FREP-253043-G,2021-06-19,2
FREP-253196-Z,2021-08-03,3
FREP-253223-Z,2021-08-03,3
FREP-5820-I,2022-12-12,4
FREP-58536-C,2021-12-22,3
FREP-58677-V,2021-05-08,2
FREP-58709-C,2021-12-26,4
FREP-58618-C,2021-12-23,1
FREP-58789-C,2021-12-29,3
FREP-58967-C,2022-01-04,4
FREP-58802-V,2021-05-10,3
FREP-58992-V,2021-05-12,2
FREP-59222-V,2021-05-15,1
FREP-59511-C,2022-01-17,2
FREP-64517-V,2021-07-19,2
FREP-64511-V,2021-07-18,0
FREP-64291-C,2022-06-01,1
FREP-64123-C,2022-05-29,3
FREP-64524-V,2021-07-18,0
FREP-64931-V,2021-07-23,0
FREP-64887-N,2021-04-14,0
FREP-64755-N,2021-05-22,4
FREP-64869-C,2022-06-28,0
FREP-65098-N,2021-04-25,3
FREP-64958-C,2022-07-04,2
FREP-65274-C,2022-07-20,4
FREP-65451-C,2022-07-29,2
FREP-65481-C,2022-08-02,2
FREP-66199-N,2022-03-25,2
FREP-66155-V,2021-08-05,4
FREP-66257-V,2021-08-20,3
FREP-6594-I,2023-03-13,4
FREP-66208-V,2021-08-05,4
FREP-66252-N,2022-08-01,4
FREP-66254-V,2021-08-06,2
FREP-66793-V,2021-08-12,0
FREP-66473-C,2022-09-09,0
FREP-66611-C,2022-09-28,4
FREP-66655-N,2022-08-23,2
FREP-66914-N,2021-09-30,1
FREP-67011-N,2021-10-01,2
FREP-66451-V,2021-08-08,3
FREP-66492-C,2022-09-08,3
FREP-66520-C,2022-09-09,0
FREP-66614-N,2021-11-13,4
FREP-67006-C,2022-10-11,0
FREP-67127-N,2021-08-11,3
FREP-67524-N,2021-12-16,0
FREP-67156-N,2021-04-16,3
FREP-67161-N,2021-08-12,0
FREP-67052-V,2021-08-14,0
FREP-67231-C,2022-11-14,0
FREP-67242-C,2022-11-08,2
FREP-67558-C,2022-10-23,0
FREP-67837-C,2022-11-01,1
FREP-67850-N,2022-03-05,4
FREP-67917-N,2022-02-25,2
FREP-68041-N,2022-03-01,1
FREP-68026-N,2022-03-01,1
FREP-68150-C,2022-12-15,3
FREP-67629-C,2023-06-02,2
FREP-67685-N,2022-03-11,1
FREP-67750-V,2021-08-22,3
FREP-68086-N,2022-03-01,1
FREP-67985-N,2022-02-28,1
FREP-68020-N,2022-04-26,2
FREP-68493-V,2021-09-01,0
FREP-68387-C,2022-11-18,4
FREP-68413-C,2022-12-22,3
FREP-68415-N,2022-03-07,3
FREP-68285-C,2022-12-15,3
FREP-68466-C,2022-11-21,2
FREP-383267-Z,2023-07-04,2
FREP-383290-Z,2023-07-04,2
FREP-383614-Z,2023-07-05,0
FREP-382992-Z,2023-07-03,0
FREP-383765-Z,2023-07-07,0
FREP-383772-Z,2023-07-07,0
FREP-384632-Z,2023-07-20,4
FREP-384092-Z,2023-07-09,3
FREP-385441-Z,2023-07-14,3
FREP-385581-Z,2023-07-15,2
FREP-385027-Z,2023-07-13,4
FREP-385683-Z,2023-07-15,2
FREP-384746-Z,2023-07-14,3
FREP-384946-Z,2023-07-12,4
FREP-384950-Z,2023-07-12,4
FREP-385090-Z,2023-07-13,4
FREP-385733-Z,2023-07-29,0
FREP-3854-I,2021-10-01,2
FREP-385523-Z,2023-07-15,2
FREP-385577-Z,2023-07-15,2
FREP-386726-Z,2023-07-23,2
FREP-385815-Z,2023-07-17,3
FREP-386080-Z,2023-07-19,4
FREP-386465-Z,2023-07-21,3
FREP-386479-Z,2023-08-03,0
FREP-386645-Z,2023-07-22,0
FREP-385858-Z,2023-08-07,4
FREP-385874-Z,2023-07-19,4
FREP-386166-Z,2023-07-19,4
FREP-386167-Z,2023-07-31,1
FREP-386441-Z,2023-07-21,3
FREP-386780-Z,2023-07-23,2
FREP-387522-Z,2023-07-26,4
FREP-386885-Z,2023-07-24,2
FREP-386910-Z,2023-07-24,2
FREP-387708-Z,2023-07-27,3
FREP-388833-Z,2023-07-25,2
FREP-38802-M,2023-06-27,0
FREP-389471-Z,2023-08-03,0
FREP-389121-Z,2023-08-02,2
FREP-390947-Z,2023-08-25,3
FREP-390636-Z,2023-08-09,4
FREP-39021-M,2023-08-01,2
FREP-390644-Z,2023-08-09,4
FREP-396370-Z,2023-09-07,1
FREP-396451-Z,2023-09-08,2
FREP-396902-Z,2023-09-10,2
FREP-397092-Z,2023-09-11,0
FREP-397228-Z,2023-09-12,3
FREP-397176-Z,2023-09-11,0
FREP-397557-Z,2023-09-13,4
FREP-397772-Z,2023-09-14,1
FREP-398311-Z,2023-09-17,2
FREP-398397-Z,2023-09-17,2
FREP-398627-Z,2023-09-18,1
FREP-398484-Z,2023-09-18,1
FREP-398546-Z,2023-09-18,1
FREP-398619-Z,2023-09-18,1
FREP-398767-Z,2023-09-19,3
FREP-399111-Z,2023-09-25,0
FREP-399880-Z,2023-09-29,3
