Incident Reference,date,fold
FREP-287594-Z,2022-02-18,0
FREP-287802-Z,2022-02-19,1
FREP-303444-Z,2022-05-09,2
FREP-303718-G,2022-12-28,2
FREP-305859-G,2023-01-12,0
FREP-291676-Z,2022-02-28,4
FREP-250071-G,2021-05-02,2
FREP-250033-Z,2021-07-20,2
FREP-250132-G,2021-05-03,2
FREP-258686-G,2021-11-27,4
FREP-258728-Z,2021-09-02,2
FREP-315315-G,2023-04-12,4
FREP-316507-Z,2022-07-19,4
FREP-303321-Z,2022-05-07,1
FREP-304028-G,2022-12-30,4
FREP-304227-G,2022-12-31,1
FREP-304403-G,2023-01-02,0
FREP-304643-G,2023-01-03,1
FREP-305144-G,2023-01-07,3
FREP-305307-Z,2022-05-19,3
FREP-305312-Z,2022-05-18,3
FREP-305317-Z,2022-05-18,3
FREP-305387-Z,2022-05-19,3
FREP-298210-G,2022-11-15,3
FREP-298619-Z,2022-04-07,3
FREP-288371-Z,2022-02-20,2
FREP-288466-Z,2022-02-20,2
FREP-288505-Z,2022-02-20,2
FREP-289155-Z,2022-02-24,3
FREP-290263-Z,2022-02-23,1
FREP-290269-Z,2022-02-21,4
FREP-290733-G,2022-09-10,4
FREP-290804-Z,2022-02-18,0
FREP-290809-Z,2022-02-18,0
FREP-279803-G,2022-05-23,3
FREP-256751-G,2021-10-21,2
FREP-256924-G,2021-10-31,1
FREP-263304-Z,2021-10-05,0
FREP-264105-Z,2021-10-09,4
FREP-275539-G,2022-04-07,3
FREP-253823-G,2021-07-10,0
FREP-253967-Z,2021-08-06,4
FREP-254132-G,2021-07-19,4
FREP-254143-Z,2021-08-08,2
FREP-254658-G,2021-08-01,3
FREP-255357-Z,2021-08-14,3
FREP-255504-G,2021-09-06,0
FREP-251958-Z,2021-07-28,1
FREP-252604-G,2021-06-14,0
FREP-252374-Z,2021-07-30,0
FREP-252436-Z,2021-07-30,0
FREP-252503-Z,2021-07-31,4
FREP-251293-G,2021-05-23,1
FREP-251422-G,2021-05-24,3
FREP-256204-G,2021-10-03,3
FREP-256314-G,2021-10-06,1
FREP-256126-G,2021-10-02,3
FREP-256221-G,2021-10-04,2
FREP-354792-Z,2023-01-24,3
FREP-360525-Z,2023-02-26,0
FREP-361939-Z,2023-03-07,1
FREP-363542-Z,2023-03-13,2
FREP-363391-Z,2023-03-14,0
FREP-363742-Z,2023-03-14,0
FREP-86027-V,2023-06-20,3
FREP-85974-V,2023-06-20,3
FREP-86864-V,2023-09-06,0
FREP-54222-C,2021-10-13,3
FREP-55564-C,2021-10-31,1
FREP-56803-V,2021-04-12,1
FREP-57299-C,2021-11-27,4
FREP-58240-V,2021-05-04,1
FREP-61378-V,2021-06-15,0
FREP-61668-C,2022-02-18,0
FREP-61922-C,2022-03-19,1
FREP-62726-V,2021-06-28,0
FREP-62937-C,2022-02-27,4
FREP-64462-V,2021-07-17,1
FREP-64090-C,2022-05-27,4
FREP-64939-C,2022-07-04,3
FREP-65660-V,2021-07-30,0
FREP-6607-I,2023-03-13,2
FREP-66843-V,2021-08-12,4
FREP-336472-Z,2022-10-26,1
FREP-337999-Z,2022-11-02,1
FREP-341708-Z,2022-11-21,0
FREP-383893-Z,2023-07-07,1
FREP-383921-Z,2023-07-07,1
FREP-385629-Z,2023-07-15,3
FREP-385556-Z,2023-07-15,3
FREP-386650-Z,2023-07-22,2
FREP-389240-Z,2023-08-03,0
FREP-390669-Z,2023-08-09,1
FREP-392160-Z,2023-08-17,4
FREP-391458-Z,2023-08-13,3
FREP-392369-Z,2023-08-17,4
FREP-398871-Z,2023-09-21,0
FREP-399881-Z,2023-09-29,3
FREP-72890-V,2021-10-20,3
FREP-321883-G,2023-06-13,2
FREP-322210-G,2023-06-18,4
FREP-322309-G,2023-06-18,4
FREP-373388-Z,2023-05-12,4
FREP-350528-Z,2023-01-03,1
FREP-330353-G,2023-08-26,3
FREP-330488-Z,2022-09-26,1
FREP-330650-G,2023-08-28,1
FREP-378015-Z,2023-06-10,4
FREP-377906-Z,2023-06-09,3
FREP-331391-Z,2022-09-30,1
FREP-379440-Z,2023-06-17,1
FREP-379710-Z,2023-06-19,4
FREP-379389-Z,2023-06-16,0
FREP-322637-G,2023-06-22,4
FREP-380884-Z,2023-06-23,0
FREP-380401-Z,2023-06-21,0
FREP-381119-Z,2023-06-24,2
FREP-382087-Z,2023-06-29,2
FREP-382117-Z,2023-06-29,2
FREP-76789-V,2022-02-21,4
FREP-76918-V,2022-02-19,1
FREP-76561-C,2023-07-05,4
FREP-76770-V,2022-02-18,0
FREP-76954-V,2022-02-23,1
FREP-76926-V,2022-02-18,0
FREP-76986-V,2022-02-18,0
FREP-77047-C,2023-07-12,4
FREP-77295-V,2022-02-22,1
FREP-77321-V,2022-02-22,1
FREP-77335-V,2022-02-22,1
FREP-77155-V,2022-02-20,2
FREP-77196-C,2023-07-15,3
FREP-77201-C,2023-07-15,3
FREP-344635-Z,2022-12-06,4
FREP-344835-Z,2022-12-07,1
FREP-333613-G,2023-09-21,0
FREP-345870-Z,2022-12-12,3
FREP-345969-Z,2022-12-12,3
FREP-326590-Z,2022-09-06,3
FREP-326752-Z,2022-09-06,3
FREP-327308-G,2023-07-31,1
FREP-327134-Z,2022-09-08,2
FREP-335458-Z,2022-10-22,1
FREP-327399-G,2023-07-31,1
FREP-335897-Z,2022-10-24,1
FREP-315458-G,2023-04-12,4
FREP-315497-Z,2022-07-13,3
FREP-315499-G,2023-04-12,4
FREP-316222-Z,2022-07-18,2
FREP-316047-Z,2022-07-16,3
FREP-316503-G,2023-04-22,2
FREP-316789-Z,2022-07-19,4
FREP-316777-Z,2022-07-19,4
FREP-317927-Z,2022-07-25,2
FREP-318140-Z,2022-07-25,2
FREP-47737-C,2021-05-20,3
FREP-47560-C,2021-05-16,3
FREP-318025-G,2023-05-09,4
FREP-53448-C,2021-10-02,3
FREP-328936-Z,2022-09-16,0
FREP-329036-Z,2022-09-17,1
FREP-302490-G,2022-12-18,3
FREP-305326-Z,2022-05-19,3
FREP-305357-Z,2022-05-19,3
FREP-331500-G,2023-09-04,4
FREP-332019-Z,2022-10-04,0
FREP-13813-W,2021-10-20,3
FREP-293730-Z,2022-03-10,2
FREP-294032-Z,2022-02-18,0
FREP-334426-G,2023-09-28,4
FREP-294589-Z,2022-02-20,2
FREP-294876-Z,2022-02-18,0
FREP-14154-W,2022-02-19,1
FREP-334819-Z,2022-10-19,1
FREP-14231-W,2022-02-21,4
FREP-14697-W,2022-10-05,4
FREP-14773-W,2022-10-26,1
FREP-335716-Z,2022-10-23,2
FREP-335783-Z,2022-10-23,2
FREP-294756-Z,2022-02-18,0
FREP-324985-G,2023-07-13,1
FREP-308544-Z,2022-06-08,3
FREP-71091-V,2021-10-02,3
FREP-71050-V,2021-10-02,3
FREP-309094-Z,2022-06-10,2
FREP-71363-V,2021-10-04,2
FREP-71974-C,2023-03-08,2
FREP-72170-C,2023-03-13,2
FREP-314746-Z,2022-07-10,1
FREP-314754-Z,2022-07-10,1
FREP-315044-Z,2022-07-11,0
FREP-314975-Z,2022-07-11,0
FREP-73919-C,2023-04-18,4
FREP-73862-V,2021-10-29,2
FREP-322132-G,2023-06-17,1
FREP-324060-G,2023-07-05,4
FREP-330372-Z,2022-09-26,1
FREP-322547-Z,2022-08-17,4
FREP-351089-Z,2023-01-06,2
FREP-324510-G,2023-07-08,3
FREP-76929-V,2022-02-18,0
FREP-76819-V,2022-02-18,0
FREP-76822-V,2022-02-18,0
FREP-77113-V,2022-02-20,2
FREP-77153-V,2022-02-21,4
FREP-324794-Z,2022-08-27,2
FREP-325296-G,2023-07-15,3
FREP-325400-Z,2022-08-31,4
FREP-325348-G,2023-07-15,3
FREP-325360-G,2023-07-16,1
FREP-74924-C,2023-05-15,4
FREP-326309-G,2023-07-23,1
FREP-75965-V,2021-12-30,3
FREP-326454-G,2023-07-24,1
FREP-326589-Z,2022-09-06,3
FREP-81899-V,2022-11-02,1
FREP-327365-Z,2022-09-09,0
FREP-328045-G,2023-08-05,2
FREP-321217-G,2023-06-10,4
FREP-322330-G,2023-06-19,4
FREP-322355-G,2023-06-19,4
FREP-322432-Z,2022-08-17,4
FREP-321988-G,2023-06-16,0
FREP-322307-G,2023-06-19,4
FREP-251040-G,2021-05-21,3
FREP-251149-G,2021-05-21,3
FREP-253029-G,2021-06-18,0
FREP-56777-V,2021-04-11,0
FREP-58128-V,2021-05-05,4
FREP-58207-V,2021-05-04,1
FREP-5890-I,2022-11-17,0
FREP-59701-V,2021-05-21,3
FREP-59700-V,2021-05-21,3
FREP-60677-C,2022-02-18,0
FREP-60811-C,2022-02-18,0
FREP-60932-C,2022-02-20,2
FREP-60949-C,2022-02-20,2
FREP-60945-C,2022-02-20,2
FREP-61643-V,2021-06-17,2
FREP-62403-C,2022-03-31,1
FREP-62686-C,2022-04-07,3
FREP-63460-V,2021-07-06,2
FREP-63748-C,2022-05-19,3
FREP-64508-V,2021-07-18,2
FREP-64586-C,2022-06-18,3
FREP-64843-V,2021-07-22,1
FREP-65186-V,2021-07-26,1
FREP-65589-V,2021-07-30,0
FREP-65786-V,2021-08-02,3
FREP-66686-C,2022-09-24,3
FREP-284260-G,2022-07-19,4
FREP-284567-Z,2022-02-13,0
FREP-285095-G,2022-07-18,2
FREP-285127-G,2022-07-18,2
FREP-285244-G,2022-07-20,3
FREP-285247-Z,2022-02-16,2
FREP-285335-G,2022-07-19,4
FREP-285365-G,2022-07-19,4
FREP-285395-Z,2022-02-16,2
FREP-285476-Z,2022-02-17,4
FREP-285318-Z,2022-02-16,2
FREP-285375-Z,2022-02-16,2
FREP-286919-G,2022-08-03,0
FREP-72169-V,2021-10-13,3
FREP-72900-C,2023-03-25,2
FREP-72629-C,2023-03-18,3
FREP-72970-V,2021-10-21,2
FREP-74024-V,2021-10-31,1
FREP-74021-V,2021-10-31,1
FREP-258709-G,2021-11-27,4
FREP-258694-G,2021-11-27,4
FREP-258724-G,2021-11-27,4
FREP-259189-Z,2021-09-05,0
FREP-259902-Z,2021-09-11,3
FREP-261903-J,2021-04-22,0
FREP-262002-Z,2021-09-27,3
FREP-261998-Z,2021-09-27,3
FREP-262005-Z,2021-09-27,3
FREP-268681-G,2022-02-19,1
FREP-268834-G,2022-02-20,2
FREP-268570-G,2022-02-19,1
FREP-268650-G,2022-02-20,2
FREP-268657-G,2022-02-19,1
FREP-268695-G,2022-02-19,1
FREP-268779-G,2022-02-22,1
FREP-268903-G,2022-02-18,0
FREP-269011-G,2022-02-18,0
FREP-268945-G,2022-02-20,2
FREP-269145-G,2022-02-20,2
FREP-269007-G,2022-02-23,1
FREP-269159-G,2022-02-20,2
FREP-269248-G,2022-02-20,2
FREP-269263-G,2022-03-14,1
FREP-269374-G,2022-02-21,4
FREP-269576-G,2022-02-21,4
FREP-269542-G,2022-02-25,3
FREP-269422-G,2022-02-21,4
FREP-269527-G,2022-03-06,0
FREP-269641-G,2022-03-09,0
FREP-269728-G,2022-02-21,4
FREP-269840-G,2022-02-22,1
FREP-269685-G,2022-02-21,4
FREP-269945-G,2022-02-22,1
FREP-269959-G,2022-02-22,1
FREP-270126-G,2022-03-07,2
FREP-270225-G,2022-02-21,4
FREP-270320-G,2022-02-23,1
FREP-270403-G,2022-02-23,1
FREP-270408-G,2022-02-21,4
FREP-270582-G,2022-02-23,1
FREP-270583-G,2022-02-23,1
FREP-270496-G,2022-02-23,1
FREP-270465-G,2022-02-22,1
FREP-270591-G,2022-02-24,3
FREP-270536-G,2022-02-23,1
FREP-270694-G,2022-02-24,3
FREP-270684-G,2022-02-25,3
FREP-270830-G,2022-02-24,3
FREP-270951-G,2022-02-25,3
FREP-270666-G,2022-02-24,3
FREP-270935-G,2022-02-25,3
FREP-270916-G,2022-02-24,3
FREP-270926-G,2022-02-24,3
FREP-271170-G,2022-02-26,0
FREP-271042-G,2022-02-25,3
FREP-271299-G,2022-02-27,4
FREP-271177-G,2022-02-26,0
FREP-271066-G,2022-02-25,3
FREP-271126-Z,2021-11-24,1
FREP-271639-Z,2021-11-27,4
FREP-271544-Z,2021-11-27,4
FREP-271624-Z,2021-11-27,4
FREP-271603-Z,2021-11-27,4
FREP-271678-Z,2021-11-27,4
FREP-272219-G,2022-03-05,1
FREP-272557-G,2022-03-29,2
FREP-273354-G,2022-03-15,2
FREP-273989-G,2022-03-22,4
FREP-273882-G,2022-03-22,4
FREP-274890-G,2022-04-01,0
FREP-275206-G,2022-04-04,1
FREP-275451-G,2022-02-18,0
FREP-366469-Z,2023-03-30,1
FREP-365786-Z,2023-03-26,3
FREP-366170-Z,2023-03-28,3
FREP-368115-Z,2023-04-10,1
FREP-368141-Z,2023-04-10,1
FREP-367598-Z,2023-04-05,3
FREP-368197-Z,2023-04-10,1
FREP-368412-Z,2023-04-11,4
FREP-370059-Z,2023-04-20,0
FREP-370000-Z,2023-04-20,0
FREP-372101-Z,2023-05-05,2
FREP-374789-Z,2023-05-22,4
FREP-375293-Z,2023-05-24,2
FREP-375839-Z,2023-05-26,4
FREP-375251-Z,2023-05-24,2
FREP-377758-Z,2023-06-08,1
FREP-378437-Z,2023-06-12,3
FREP-379721-Z,2023-06-19,4
FREP-380639-Z,2023-06-22,4
FREP-379978-Z,2023-06-20,3
FREP-380454-Z,2023-06-21,0
FREP-381716-Z,2023-06-27,2
FREP-381529-Z,2023-06-26,3
FREP-382034-Z,2023-06-29,2
FREP-382195-Z,2023-06-29,2
FREP-383289-Z,2023-07-04,2
FREP-383302-Z,2023-07-04,2
FREP-383461-Z,2023-07-05,4
FREP-383719-Z,2023-07-05,4
FREP-385712-Z,2023-07-15,3
FREP-385562-Z,2023-07-15,3
FREP-385191-Z,2023-07-13,1
FREP-385586-Z,2023-07-15,3
FREP-385551-Z,2023-07-15,3
FREP-386131-Z,2023-07-19,2
FREP-386664-Z,2023-07-22,2
FREP-387355-Z,2023-07-26,3
FREP-388444-Z,2023-07-30,0
FREP-388737-Z,2023-08-01,4
FREP-389113-Z,2023-08-02,0
FREP-389117-Z,2023-08-02,0
FREP-389362-Z,2023-05-11,2
FREP-391432-Z,2023-08-13,3
FREP-392755-Z,2023-08-20,3
FREP-394336-Z,2023-08-28,1
FREP-397455-Z,2023-09-12,2
FREP-397904-Z,2023-09-14,2
FREP-397880-Z,2023-09-14,2
FREP-398217-Z,2023-09-16,4
FREP-398305-Z,2023-09-16,4
FREP-398761-Z,2023-09-19,4
FREP-398821-Z,2023-09-20,3
FREP-398927-Z,2023-09-22,2
FREP-399340-Z,2023-09-26,2
FREP-352643-Z,2023-01-14,3
FREP-352644-Z,2023-01-14,3
FREP-352906-Z,2023-01-15,1
FREP-355465-Z,2023-01-27,3
FREP-357940-Z,2023-02-09,4
FREP-360491-Z,2023-02-25,2
FREP-363394-Z,2023-03-13,2
FREP-363345-Z,2023-03-13,2
FREP-363461-Z,2023-03-13,2
FREP-363254-Z,2023-03-13,2
FREP-363772-Z,2023-03-14,0
FREP-363291-Z,2023-03-13,2
FREP-363366-Z,2023-03-13,2
FREP-350693-Z,2023-01-04,2
FREP-350274-Z,2023-01-02,0
FREP-4374-I,2022-02-02,1
FREP-4447-I,2022-02-19,1
FREP-4446-I,2022-02-18,0
FREP-4477-I,2022-02-18,0
FREP-49347-C,2021-06-23,3
FREP-5107-I,2022-08-03,0
FREP-52951-C,2021-09-27,3
FREP-329274-Z,2022-09-20,4
FREP-332240-Z,2022-10-05,4
FREP-332289-Z,2022-10-05,4
FREP-332423-Z,2022-10-05,4
FREP-332712-G,2023-09-14,2
FREP-332728-Z,2022-10-07,0
FREP-333841-G,2023-09-20,3
FREP-334419-Z,2022-10-17,2
FREP-334495-G,2023-09-29,3
FREP-351491-Z,2023-01-09,3
FREP-352144-Z,2023-01-12,0
FREP-323615-G,2023-06-30,1
FREP-323466-G,2023-06-30,1
FREP-123954-Z,2021-07-30,0
FREP-13200-W,2021-06-03,1
FREP-14164-W,2022-02-19,1
FREP-14230-W,2022-02-19,1
FREP-14191-W,2022-02-18,0
FREP-14621-O,2023-06-18,4
FREP-14684-W,2022-10-05,4
FREP-18322-U,2021-08-06,4
FREP-18401-U,2021-08-14,3
FREP-18724-U,2021-09-09,2
FREP-18899-U,2021-09-27,3
FREP-230200-Z,2021-04-10,4
FREP-234531-Z,2021-05-03,2
FREP-235611-Z,2021-05-08,4
FREP-234898-Z,2021-05-04,1
FREP-234637-Z,2021-05-04,1
FREP-234657-Z,2021-05-04,1
FREP-237081-Z,2021-05-16,3
FREP-237715-Z,2021-05-19,4
FREP-238062-Z,2021-05-20,3
FREP-238587-Z,2021-05-23,1
FREP-238365-Z,2021-05-21,3
FREP-238227-Z,2021-05-21,3
FREP-239735-Z,2021-05-29,0
FREP-243120-Z,2021-06-17,2
FREP-243439-Z,2021-06-18,0
FREP-244546-Z,2021-06-23,3
FREP-244684-Z,2021-06-23,3
FREP-245575-Z,2021-06-28,0
FREP-246569-Z,2021-07-03,3
FREP-249176-Z,2021-07-16,4
FREP-249269-Z,2021-07-17,1
FREP-249742-G,2021-04-27,3
FREP-249537-G,2021-04-22,0
FREP-250124-G,2021-05-04,1
FREP-251156-Z,2021-07-25,3
FREP-261605-G,2021-12-27,4
FREP-262057-Z,2021-09-27,3
FREP-253681-G,2021-07-06,2
FREP-254016-Z,2021-08-07,2
FREP-254145-G,2021-07-19,4
FREP-254131-G,2021-07-19,4
FREP-254313-G,2021-07-19,4
FREP-254167-Z,2021-08-08,2
FREP-254652-G,2021-08-01,3
FREP-255148-G,2021-08-22,3
FREP-251851-G,2021-06-01,4
FREP-251973-G,2021-05-27,3
FREP-251964-Z,2021-07-28,1
FREP-251792-Z,2021-07-28,1
FREP-252422-G,2021-06-11,3
FREP-252278-Z,2021-07-30,0
FREP-252160-Z,2021-07-29,1
FREP-252505-G,2021-06-12,1
FREP-252316-Z,2021-07-30,0
FREP-252486-Z,2021-07-30,0
FREP-252528-Z,2021-07-31,4
FREP-252978-G,2021-06-18,0
FREP-252887-G,2021-06-17,2
FREP-251294-G,2021-05-23,1
FREP-5466-I,2022-10-05,4
FREP-55568-C,2021-10-31,1
FREP-55523-C,2021-10-31,1
FREP-57045-V,2021-04-14,3
FREP-59412-V,2021-05-18,2
FREP-59330-V,2021-05-17,1
FREP-60628-C,2022-02-17,4
FREP-60390-V,2021-05-31,4
FREP-60402-C,2022-02-13,0
FREP-60562-C,2022-02-17,4
FREP-60993-C,2022-02-18,0
FREP-61017-C,2022-02-20,2
FREP-60806-C,2022-02-19,1
FREP-60866-C,2022-02-20,2
FREP-61145-C,2022-02-25,3
FREP-61692-C,2022-02-18,0
FREP-61671-C,2022-02-18,0
FREP-62044-V,2021-06-22,2
FREP-62688-C,2022-04-07,3
FREP-62714-C,2022-04-07,3
FREP-63752-C,2022-05-19,3
FREP-64427-C,2022-06-10,2
FREP-64761-V,2021-07-21,4
FREP-65686-V,2021-07-30,0
FREP-68095-N,2022-03-09,0
FREP-68563-V,2021-09-01,2
FREP-389358-Z,2023-05-08,3
FREP-389584-Z,2023-08-04,3
FREP-73287-V,2021-10-23,2
FREP-74023-V,2021-10-31,1
FREP-4780-I,2022-04-07,3
FREP-332201-Z,2022-10-05,4
FREP-333058-G,2023-09-18,0
FREP-333134-G,2023-09-18,0
FREP-334350-G,2023-09-28,4
FREP-268358-G,2022-02-19,1
FREP-256151-G,2021-10-03,3
FREP-256107-G,2021-10-02,3
FREP-256347-G,2021-10-07,1
FREP-86019-V,2023-06-20,3
FREP-9464-O,2022-02-18,0
FREP-9435-O,2022-02-18,0
FREP-9466-O,2022-02-19,1
FREP-76787-V,2022-02-18,0
FREP-76826-V,2022-02-18,0
FREP-76931-V,2022-02-18,0
FREP-76903-V,2022-02-18,0
FREP-76738-V,2022-02-18,0
FREP-76739-V,2022-02-19,1
FREP-76859-V,2022-02-18,0
FREP-76892-V,2022-02-18,0
FREP-77109-V,2022-02-23,1
FREP-77179-C,2023-07-15,3
FREP-77188-V,2022-02-21,4
FREP-77071-V,2022-02-19,1
FREP-77387-C,2023-07-17,4
FREP-7752-I,2023-09-05,1
FREP-78437-V,2022-02-18,0
FREP-79668-C,2023-09-20,3
FREP-7910-I,2023-09-20,3
FREP-7919-I,2023-09-21,0
FREP-84849-V,2023-04-13,0
FREP-81861-V,2022-11-01,1
FREP-256683-G,2021-10-20,3
FREP-257895-Z,2021-08-27,1
FREP-258309-G,2021-11-23,2
FREP-337560-Z,2022-11-01,1
FREP-338326-Z,2022-11-03,2
FREP-364505-Z,2023-03-19,3
FREP-366770-Z,2023-03-31,1
FREP-368650-Z,2023-04-12,4
FREP-371044-Z,2023-04-28,3
FREP-370952-Z,2023-04-27,4
FREP-348784-Z,2022-12-24,0
FREP-353624-Z,2023-01-18,2
FREP-359242-Z,2023-02-17,1
FREP-362110-Z,2023-03-08,2
FREP-362761-Z,2023-03-10,2
FREP-363085-Z,2023-03-12,0
FREP-363530-Z,2023-03-13,2
FREP-363168-Z,2023-03-13,2
FREP-270785-G,2022-02-24,3
FREP-270789-G,2022-02-20,2
FREP-271324-G,2022-02-27,4
FREP-271113-G,2022-02-25,3
FREP-271067-G,2022-02-25,3
FREP-271239-G,2022-02-26,0
FREP-271393-G,2022-02-24,3
FREP-271463-Z,2021-11-26,0
FREP-272747-G,2022-03-10,2
FREP-272764-G,2022-02-19,1
FREP-272966-Z,2021-12-04,4
FREP-273414-Z,2021-12-07,1
FREP-273626-Z,2021-12-08,4
FREP-274028-G,2022-03-23,2
FREP-273951-Z,2021-12-09,1
FREP-274126-Z,2021-12-10,4
FREP-274130-G,2022-03-24,3
FREP-274157-Z,2021-12-10,4
FREP-310752-Z,2022-06-19,4
FREP-311665-Z,2022-06-23,0
FREP-316497-Z,2022-07-18,2
FREP-322866-G,2023-06-25,2
FREP-321866-G,2023-06-15,3
FREP-296325-G,2022-11-01,1
FREP-296454-G,2022-11-01,1
FREP-296916-G,2022-11-03,2
FREP-297231-Z,2022-03-31,1
FREP-297543-G,2022-11-08,0
FREP-297663-Z,2022-02-18,0
FREP-298496-G,2022-11-17,0
FREP-298679-Z,2022-04-07,3
FREP-301485-G,2022-12-11,4
FREP-284487-Z,2022-02-12,4
FREP-284388-G,2022-07-11,0
FREP-284701-Z,2022-02-16,2
FREP-285053-G,2022-07-18,2
FREP-285716-G,2022-07-21,1
FREP-285728-G,2022-07-20,3
FREP-285761-Z,2022-02-17,4
FREP-292375-Z,2022-02-18,0
FREP-293589-G,2022-10-06,4
FREP-293853-Z,2022-03-11,4
FREP-293857-Z,2022-03-11,4
FREP-294079-G,2022-10-12,3
FREP-288089-Z,2022-02-20,2
FREP-288199-G,2022-08-17,4
FREP-288112-Z,2022-02-19,1
FREP-288179-Z,2022-02-20,2
FREP-288288-Z,2022-02-19,1
FREP-288292-G,2022-08-17,4
FREP-288694-Z,2022-02-18,0
FREP-288558-Z,2022-02-20,2
FREP-288473-Z,2022-02-20,2
FREP-288724-Z,2022-02-21,4
FREP-288721-Z,2022-02-20,2
FREP-288754-Z,2022-02-20,2
FREP-288861-Z,2022-02-20,2
FREP-288831-Z,2022-02-20,2
FREP-288872-Z,2022-02-23,1
FREP-289006-G,2022-08-24,3
FREP-289319-Z,2022-03-11,4
FREP-289784-G,2022-09-01,1
FREP-289892-Z,2022-02-21,4
FREP-289756-Z,2022-02-18,0
FREP-289794-Z,2022-02-22,1
FREP-290030-Z,2022-02-22,1
FREP-290056-G,2022-09-05,3
FREP-290039-Z,2022-02-17,4
FREP-290074-Z,2022-02-23,1
FREP-290194-Z,2022-02-22,1
FREP-290259-Z,2022-02-23,1
FREP-290398-Z,2022-02-23,1
FREP-290690-G,2022-09-09,0
FREP-290502-Z,2022-02-23,1
FREP-290803-Z,2022-02-24,3
FREP-290801-Z,2022-02-24,3
FREP-291024-Z,2022-02-25,3
FREP-291061-G,2022-09-12,3
FREP-306795-Z,2022-05-27,4
FREP-306855-Z,2022-05-27,4
FREP-306879-Z,2022-05-27,4
FREP-306606-J,2023-01-03,1
FREP-283393-G,2022-06-29,2
FREP-283765-Z,2022-02-09,4
FREP-284785-G,2022-07-15,0
FREP-286091-Z,2022-02-18,0
FREP-286173-G,2022-07-26,3
FREP-286167-G,2022-07-26,3
FREP-286179-Z,2022-02-18,0
FREP-286485-Z,2022-02-18,0
FREP-286366-Z,2022-02-18,0
FREP-286738-Z,2022-02-18,0
FREP-287057-Z,2022-02-18,0
FREP-287077-Z,2022-02-23,1
FREP-287032-G,2022-08-04,3
FREP-286941-Z,2022-02-18,0
FREP-287029-Z,2022-02-18,0
FREP-287173-Z,2022-02-18,0
FREP-287241-Z,2022-02-18,0
FREP-287495-Z,2022-02-22,1
FREP-287233-Z,2022-02-18,0
FREP-287253-Z,2022-02-18,0
FREP-287288-Z,2022-02-18,0
FREP-287489-Z,2022-02-20,2
FREP-287549-Z,2022-02-18,0
FREP-287584-Z,2022-02-20,2
FREP-287615-Z,2022-02-18,0
FREP-287704-Z,2022-02-19,1
FREP-287710-G,2022-08-11,2
FREP-287719-Z,2022-02-18,0
FREP-287793-Z,2022-02-20,2
FREP-287797-G,2022-08-13,0
FREP-287824-Z,2022-02-19,1
FREP-287860-Z,2022-02-19,1
FREP-287883-Z,2022-02-19,1
FREP-288039-Z,2022-02-19,1
FREP-288003-G,2022-08-16,4
FREP-287987-Z,2022-02-19,1
FREP-288055-Z,2022-02-19,1
FREP-295300-G,2022-10-23,2
FREP-295314-G,2022-11-12,2
FREP-295426-G,2022-10-24,1
FREP-295672-Z,2022-02-18,0
FREP-295736-Z,2022-02-18,0
FREP-296386-G,2022-11-01,1
FREP-296570-Z,2022-02-19,1
FREP-296815-G,2022-11-03,2
FREP-296943-G,2022-11-04,0
FREP-298670-Z,2022-04-07,3
FREP-298706-G,2022-11-18,1
FREP-299336-G,2022-11-23,1
FREP-299121-G,2022-11-21,0
FREP-299215-G,2022-11-23,1
FREP-272720-G,2022-02-18,0
FREP-272503-G,2022-03-10,2
FREP-272814-G,2022-02-18,0
FREP-273247-G,2022-03-14,1
FREP-273571-Z,2021-12-07,1
FREP-291844-Z,2022-03-01,0
FREP-291981-Z,2022-03-01,0
FREP-292112-Z,2022-03-02,2
FREP-292722-G,2022-09-29,2
FREP-292958-G,2022-09-30,1
FREP-293738-Z,2022-03-10,2
FREP-288227-Z,2022-02-19,1
FREP-288557-Z,2022-02-24,3
FREP-289381-Z,2022-02-21,4
FREP-289688-Z,2022-02-21,4
FREP-290122-Z,2022-02-23,1
FREP-290399-G,2022-09-07,1
FREP-279973-G,2022-05-25,0
FREP-281001-G,2022-06-05,1
FREP-281104-G,2022-06-06,0
FREP-281387-G,2022-06-09,1
FREP-281993-Z,2022-01-31,4
FREP-281844-Z,2022-01-29,4
FREP-282223-Z,2022-01-31,4
FREP-282191-G,2022-06-18,3
FREP-279954-G,2022-05-24,0
FREP-256837-Z,2021-08-22,3
FREP-262564-G,2022-01-08,1
FREP-263030-Z,2021-10-03,3
FREP-263517-Z,2021-10-05,0
FREP-263541-Z,2021-10-06,1
FREP-265282-G,2022-02-03,0
FREP-265465-G,2022-02-04,0
FREP-275563-G,2022-04-07,3
FREP-275580-G,2022-02-21,4
FREP-253717-G,2021-07-06,2
FREP-253726-Z,2021-08-06,4
FREP-253680-G,2021-07-06,2
FREP-253748-Z,2021-08-05,1
FREP-253976-G,2021-07-15,1
FREP-254066-G,2021-07-18,2
FREP-254403-G,2021-07-25,3
FREP-254409-G,2021-07-25,3
FREP-254612-G,2021-07-30,0
FREP-252003-G,2021-06-04,2
FREP-251782-Z,2021-07-28,1
FREP-252269-Z,2021-07-30,0
FREP-252581-G,2021-06-14,0
FREP-252515-Z,2021-07-30,0
FREP-252851-G,2021-06-17,2
FREP-251457-G,2021-05-25,3
FREP-256150-G,2021-10-02,3
